task,architecture,profile,method,k,metric,n,mean,sd,ci_low,ci_high
two_concepts,TwoLayerCNN,release_late,contrast,2,cf_accuracy,50,0.0140625,0.009084163279073498,0.011480809361277534,0.016644190638722467
two_concepts,TwoLayerCNN,release_late,contrast,2,causal_usefulness_random,50,0.00987822647672634,0.015802330842231132,0.005387253741861063,0.014369199211591615
two_concepts,TwoLayerCNN,release_late,contrast,2,causal_usefulness_energy,50,0.0037802934135403045,0.012625078906391224,0.00019228568795845056,0.007368301139122159
two_concepts,TwoLayerCNN,release_late,contrast,3,fidelity,50,0.08002629158967654,0.04217162691188099,0.06804124783018087,0.09201133534917222
two_concepts,TwoLayerCNN,release_late,contrast,3,cf_accuracy,50,0.039296875,0.027673845722729958,0.031432055066126195,0.04716169493387381
two_concepts,TwoLayerCNN,release_late,contrast,3,causal_usefulness_random,50,0.02729750741132794,0.040987542574325846,0.015648976697207183,0.038946038125448695
two_concepts,TwoLayerCNN,release_late,contrast,4,fidelity,50,0.16120125298177343,0.0828273476595809,0.13766198122786893,0.18474052473567792
two_concepts,TwoLayerCNN,release_late,contrast,4,cf_accuracy,50,0.0869921875,0.0639921357324997,0.06880582374836765,0.10517855125163235
two_concepts,TwoLayerCNN,release_late,contrast,4,causal_usefulness_random,50,0.050687134265505,0.08412800438200613,0.02677821996100788,0.07459604857000213
two_concepts,TwoLayerCNN,release_late,contrast,4,causal_usefulness_energy,50,0.01699073743063546,0.06685963829877159,-0.0020105615334572967,0.035992036394728213
two_concepts,TwoLayerCNN,release_late,contrast,5,fidelity,50,0.2686971083577941,0.10743855374503852,0.23816340922444518,0.299230807491143
two_concepts,TwoLayerCNN,release_late,contrast,5,cf_accuracy,50,0.166875,0.0896912525658459,0.14138502805531328,0.1923649719446867
two_concepts,TwoLayerCNN,release_late,contrast,5,causal_usefulness_random,50,0.06432216330329053,0.10718763349403508,0.033859774916256996,0.09478455169032407
two_concepts,TwoLayerCNN,release_late,contrast,6,fidelity,50,0.3753435602914666,0.12676332898441614,0.3393178208019248,0.4113692997810084
two_concepts,TwoLayerCNN,release_late,contrast,6,cf_accuracy,50,0.2607421875,0.11519704271400294,0.2280035501982731,0.29348082480172694
two_concepts,TwoLayerCNN,release_late,contrast,6,causal_usefulness_random,50,0.057420361382853946,0.12910273972564715,0.020729768716941384,0.09411095404876652
two_concepts,TwoLayerCNN,release_late,contrast,7,fidelity,50,0.4797438996764166,0.12547227330255925,0.44408507415192844,0.5154027252009048
two_concepts,TwoLayerCNN,release_late,contrast,7,cf_accuracy,50,0.361796875,0.12956560651923685,0.3249747370468359,0.39861901295316415
two_concepts,TwoLayerCNN,release_late,contrast,7,causal_usefulness_random,50,0.01820370933732707,0.12851495856449333,-0.01831983777086595,0.054727256445520095
two_concepts,TwoLayerCNN,release_late,contrast,8,fidelity,50,0.5758956995781174,0.12451574772278967,0.540508715615601,0.6112826835406338
two_concepts,TwoLayerCNN,release_late,contrast,8,cf_accuracy,50,0.464375,0.1424071499847845,0.42390333577421546,0.5048466642257845
two_concepts,TwoLayerCNN,release_late,contrast,8,causal_usefulness_random,50,-0.03147922252426953,0.125088605504614,-0.06702901086702667,0.004070565818487609
two_concepts,TwoLayerCNN,release_late,contrast,8,causal_usefulness_energy,50,-0.07231402550745918,0.12285537198013946,-0.10722913590497302,-0.03739891510994534
