task,architecture,profile,method,k,metric,block,delta
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5030,-0.06352567130583175
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5031,-0.13722024059684979
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5032,-0.02758130282667992
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5033,-0.026093740343110405
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5034,-0.04964863927382801
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5035,-0.004397768250252065
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5036,-0.009295146932137288
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5037,0.0006778752886036354
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5038,-0.06676816889425963
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5039,0.0030826248112719723
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5040,0.002681610229287812
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5041,-0.19013667919858734
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5042,0.013970152107854905
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5043,-0.013769166332242233
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5044,0.00019830581377988654
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5045,-0.024481225828932418
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5046,0.0009176174593247266
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5047,0.018167904030254034
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5048,-0.028034270779271786
two_concepts,TinyCNN,release_default,validation_patch,4,fidelity,5049,-0.0067883354371494065
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5000,-0.004291509801097382
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5001,0.01389985120352466
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5002,-0.0018425450117773856
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5003,0.002574215074860331
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5004,-0.0036921845351658433
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5005,-0.00016803442253721101
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5006,-0.0005324955870567027
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5007,0.01752233208387466
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5008,-0.06016820156382696
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5009,0.005972412167471908
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5010,-0.009220721635590623
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5011,-0.003652680796092822
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5012,0.009708304435049775
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5013,-0.008100870841397878
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5014,0.01268635903736659
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5015,-0.006873940109191734
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5016,-0.031022298376174318
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5017,-0.028916067420349134
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5018,0.0012537830309350406
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5019,0.007062852902872119
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5020,0.006064620306542756
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5021,0.0037237811402437426
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5022,0.002339356414816862
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5023,0.006978328425546909
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5024,0.011994240786617594
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5025,0.010930831078768133
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5026,0.006089891425643534
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5027,0.026520711075522896
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5028,-0.05313961597511707
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5029,-0.00619624233332372
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5030,-0.019628151882392197
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5031,-0.08248350031209795
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5032,-0.0006502285568668054
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5033,0.0027935572661200725
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5034,-0.009728290575092169
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5035,0.007574928866782793
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5036,-0.0007779276523890433
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5037,0.011659242638593525
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5038,-0.005211506461086479
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5039,0.005676494126448883
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5040,0.008864639578702871
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5041,-0.09960710625077684
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5042,0.004640891731768293
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5043,0.0004665141922562954
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5044,0.002204150615530809
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5045,-0.021633819716409874
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5046,0.008564862548321117
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5047,0.015922444059530583
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5048,0.006451888395901939
two_concepts,TinyCNN,release_default,validation_patch,5,fidelity,5049,-0.0030817427365195105
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5000,0.004119656692077811
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5001,0.013397389385585656
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5002,-0.0004188832864646663
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5003,0.010022658902312465
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5004,0.0054962197245947975
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5005,0.020445781997096457
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5006,0.0007736071019206481
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5007,0.010722731666580443
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5008,-0.009919926097292864
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5009,0.007732522925127161
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5010,0.0006121878512429513
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5011,-0.0007475984356503096
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5012,0.0007254750964822421
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5013,0.0032806235400610895
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5014,0.010101894292373403
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5015,0.003176792586446764
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5016,-0.010139132819714125
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5017,-0.004231890375035907
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5018,0.005548995546433844
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5019,0.007081783617362003
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5020,0.005679278871284499
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5021,0.0034570564403044735
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5022,0.0077986207156772736
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5023,0.01016746945982172
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5024,0.003872219932972043
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5025,0.015183861315853697
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5026,0.006891336833492079
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5027,0.0179141050151731
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5028,-0.013398793647774632
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5029,0.002450302004043614
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5030,0.011632325268485566
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5031,-0.010701969645489418
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5032,-0.0020613323741826006
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5033,0.00478979985753647
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5034,0.008252614727145446
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5035,0.018166182175896384
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5036,0.0005644583470350018
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5037,0.012928623727774924
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5038,0.011417408721963063
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5039,0.00789225258552173
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5040,0.004482750093787069
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5041,-0.0028969012565371877
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5042,0.007613059789516652
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5043,-0.0019660843676631012
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5044,0.005059030741256132
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5045,0.0003818097220983363
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5046,0.010564564980091062
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5047,0.01786971958993866
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5048,0.011068098987807695
two_concepts,TinyCNN,release_default,validation_patch,6,fidelity,5049,0.0065845256336594105
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5000,0.005634998905162725
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5001,0.008437134894435983
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5002,0.0026448262661199484
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5003,0.002305458729589871
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5004,0.008215641702654652
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5005,0.007940567369771445
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5006,0.002732207352222238
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5007,0.0070537574761072586
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5008,0.00958966550208773
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5009,0.007260511838136696
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5010,0.002760966243894769
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5011,0.00493234120029773
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5012,0.0033139373781011505
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5013,-0.0007792992676323163
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5014,0.004841443345066532
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5015,0.002250125107416956
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5016,-0.007036730890940701
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5017,0.013762868655058602
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5018,0.005694278585038015
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5019,0.006388210115916837
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5020,0.006657303632266465
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5021,0.003415698842251458
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5022,0.006970467282709225
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5023,0.006097261783002517
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5024,0.0035170575960093986
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5025,0.013222472019191023
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5026,0.004476437023916313
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5027,0.015635606585823858
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5028,0.00860564222198279
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5029,0.0030893038155955788
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5030,0.01867310917261067
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5031,0.006269425220615132
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5032,0.008439558431084238
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5033,0.009076176957995674
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5034,0.010697259504266254
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5035,0.01564489852192885
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5036,0.0027201397842654407
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5037,0.013076093760068574
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5038,0.003652091899910892
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5039,0.010790327756096008
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5040,0.008053468662089447
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5041,0.009758624289544326
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5042,0.0073541377430391686
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5043,0.0016138845586143313
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5044,0.00598991503937496
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5045,0.00036940624134040867
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5046,0.009240689788873158
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5047,0.012635280891480916
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5048,0.00764239754390561
two_concepts,TinyCNN,release_default,validation_patch,7,fidelity,5049,0.007438054231630908
two_concepts,TinyCNN,release_default,validation_patch,8,fidelity,5000,0.0017649278501024046
two_concepts,TinyCNN,release_default,validation_patch,8,fidelity,5001,0.008690239090383023
