task,architecture,profile,method,block,B
single_shape,TwoLayerCNN,retention_0p1,auroc,5028,-0.07160411253260623
single_shape,TwoLayerCNN,retention_0p1,auroc,5029,-0.028291798935078494
single_shape,TwoLayerCNN,retention_0p1,auroc,5030,0.028368869596647805
single_shape,TwoLayerCNN,retention_0p1,auroc,5031,0.0006573677075544238
single_shape,TwoLayerCNN,retention_0p1,auroc,5032,-0.02490403620542675
single_shape,TwoLayerCNN,retention_0p1,auroc,5033,-0.010207491359584542
single_shape,TwoLayerCNN,retention_0p1,auroc,5034,0.004684969727513699
single_shape,TwoLayerCNN,retention_0p1,auroc,5035,-0.006370068405208207
single_shape,TwoLayerCNN,retention_0p1,auroc,5036,0.0037350734359216653
single_shape,TwoLayerCNN,retention_0p1,auroc,5037,0.004918001143853268
single_shape,TwoLayerCNN,retention_0p1,auroc,5038,-0.011260615584743894
single_shape,TwoLayerCNN,retention_0p1,auroc,5039,0.00798938938363497
single_shape,TwoLayerCNN,retention_0p1,auroc,5040,0.06618301260379933
single_shape,TwoLayerCNN,retention_0p1,auroc,5041,-0.02008671429796205
single_shape,TwoLayerCNN,retention_0p1,auroc,5042,-0.04297690807240445
single_shape,TwoLayerCNN,retention_0p1,auroc,5043,-0.02503338718570619
single_shape,TwoLayerCNN,retention_0p1,auroc,5044,-0.025200433977341508
single_shape,TwoLayerCNN,retention_0p1,auroc,5045,0.006839397341061038
single_shape,TwoLayerCNN,retention_0p1,auroc,5046,0.0070225766027589565
single_shape,TwoLayerCNN,retention_0p1,auroc,5047,0.03920975386514264
single_shape,TwoLayerCNN,retention_0p1,auroc,5048,-0.0020905204515413445
single_shape,TwoLayerCNN,retention_0p1,auroc,5049,-0.03390779622614659
single_shape,TwoLayerCNN,release_early,auroc,5000,0.14006361545001622
single_shape,TwoLayerCNN,release_early,auroc,5001,-0.009555420184904073
single_shape,TwoLayerCNN,release_early,auroc,5002,-0.02027375960319605
single_shape,TwoLayerCNN,release_early,auroc,5003,0.024413084799936757
single_shape,TwoLayerCNN,release_early,auroc,5004,-0.0298267176122472
single_shape,TwoLayerCNN,release_early,auroc,5005,0.005639420815024887
single_shape,TwoLayerCNN,release_early,auroc,5006,-0.0033079674285017013
single_shape,TwoLayerCNN,release_early,auroc,5007,0.036708905851882634
single_shape,TwoLayerCNN,release_early,auroc,5008,0.06865869565714999
single_shape,TwoLayerCNN,release_early,auroc,5009,-0.08790039565285757
single_shape,TwoLayerCNN,release_early,auroc,5010,-0.025356559514549237
single_shape,TwoLayerCNN,release_early,auroc,5011,-0.08540033344265013
single_shape,TwoLayerCNN,release_early,auroc,5012,0.04603191322744171
single_shape,TwoLayerCNN,release_early,auroc,5013,0.09352732865977931
single_shape,TwoLayerCNN,release_early,auroc,5014,-0.0691214496712369
single_shape,TwoLayerCNN,release_early,auroc,5015,0.07478835165801001
single_shape,TwoLayerCNN,release_early,auroc,5016,-0.06307696592508244
single_shape,TwoLayerCNN,release_early,auroc,5017,-0.053385747011327256
single_shape,TwoLayerCNN,release_early,auroc,5018,-0.021014525095813752
single_shape,TwoLayerCNN,release_early,auroc,5019,0.0843940152782175
single_shape,TwoLayerCNN,release_early,auroc,5020,0.07214091437037784
single_shape,TwoLayerCNN,release_early,auroc,5021,-0.08335459592209365
single_shape,TwoLayerCNN,release_early,auroc,5022,-0.06823141926074172
single_shape,TwoLayerCNN,release_early,auroc,5023,0.04438469676779083
single_shape,TwoLayerCNN,release_early,auroc,5024,-0.0034828450247745835
single_shape,TwoLayerCNN,release_early,auroc,5025,0.10467421366870361
single_shape,TwoLayerCNN,release_early,auroc,5026,-0.0341160287792609
single_shape,TwoLayerCNN,release_early,auroc,5027,-0.06547351998731793
single_shape,TwoLayerCNN,release_early,auroc,5028,-0.008277894758602744
single_shape,TwoLayerCNN,release_early,auroc,5029,0.017496924475844
single_shape,TwoLayerCNN,release_early,auroc,5030,0.024199905532597155
single_shape,TwoLayerCNN,release_early,auroc,5031,0.03799373705423004
single_shape,TwoLayerCNN,release_early,auroc,5032,-0.013312615809912498
single_shape,TwoLayerCNN,release_early,auroc,5033,-0.07051486725337663
single_shape,TwoLayerCNN,release_early,auroc,5034,0.035315157640703476
single_shape,TwoLayerCNN,release_early,auroc,5035,-0.002981064277152612
single_shape,TwoLayerCNN,release_early,auroc,5036,-0.03272490425993513
single_shape,TwoLayerCNN,release_early,auroc,5037,-0.030609350895978327
single_shape,TwoLayerCNN,release_early,auroc,5038,-0.07394208752530868
single_shape,TwoLayerCNN,release_early,auroc,5039,-0.029990016441581502
single_shape,TwoLayerCNN,release_early,auroc,5040,0.0760964995853276
single_shape,TwoLayerCNN,release_early,auroc,5041,0.0006213739564042697
single_shape,TwoLayerCNN,release_early,auroc,5042,-0.1056968311042138
single_shape,TwoLayerCNN,release_early,auroc,5043,-0.0658990998783831
single_shape,TwoLayerCNN,release_early,auroc,5044,-0.06221400989065695
single_shape,TwoLayerCNN,release_early,auroc,5045,-0.0374257721490131
single_shape,TwoLayerCNN,release_early,auroc,5046,0.04729658677261417
single_shape,TwoLayerCNN,release_early,auroc,5047,0.0452689689833195
single_shape,TwoLayerCNN,release_early,auroc,5048,0.019075906170918366
single_shape,TwoLayerCNN,release_early,auroc,5049,-0.07262319736849265
single_shape,TwoLayerCNN,release_default,auroc,5000,0.11423166807269353
single_shape,TwoLayerCNN,release_default,auroc,5001,-0.008220825786955377
single_shape,TwoLayerCNN,release_default,auroc,5002,-0.01050413998356492
single_shape,TwoLayerCNN,release_default,auroc,5003,-0.02205526853287354
single_shape,TwoLayerCNN,release_default,auroc,5004,-0.029139286483564286
single_shape,TwoLayerCNN,release_default,auroc,5005,-0.023941878614983703
single_shape,TwoLayerCNN,release_default,auroc,5006,-0.0023032189006722548
single_shape,TwoLayerCNN,release_default,auroc,5007,0.04539346416733964
single_shape,TwoLayerCNN,release_default,auroc,5008,0.01601277554468894
single_shape,TwoLayerCNN,release_default,auroc,5009,-0.08778826901309134
single_shape,TwoLayerCNN,release_default,auroc,5010,-0.005944832700284619
single_shape,TwoLayerCNN,release_default,auroc,5011,-0.08437665026951452
single_shape,TwoLayerCNN,release_default,auroc,5012,0.015606365877179618
single_shape,TwoLayerCNN,release_default,auroc,5013,0.043883207944159675
single_shape,TwoLayerCNN,release_default,auroc,5014,-0.011749041146239592
single_shape,TwoLayerCNN,release_default,auroc,5015,0.014819314384654891
single_shape,TwoLayerCNN,release_default,auroc,5016,-0.0604672241941987
single_shape,TwoLayerCNN,release_default,auroc,5017,-0.027713557003238798
single_shape,TwoLayerCNN,release_default,auroc,5018,0.009044058384814258
single_shape,TwoLayerCNN,release_default,auroc,5019,0.06938793039791391
single_shape,TwoLayerCNN,release_default,auroc,5020,0.0866981271616763
single_shape,TwoLayerCNN,release_default,auroc,5021,-0.13614095324972092
single_shape,TwoLayerCNN,release_default,auroc,5022,-0.005224282178794559
single_shape,TwoLayerCNN,release_default,auroc,5023,0.034088805127927724
single_shape,TwoLayerCNN,release_default,auroc,5024,-0.010995033207888527
single_shape,TwoLayerCNN,release_default,auroc,5025,-0.01594971045868243
single_shape,TwoLayerCNN,release_default,auroc,5026,-0.08114102552735508
single_shape,TwoLayerCNN,release_default,auroc,5027,-0.0765114743425801
single_shape,TwoLayerCNN,release_default,auroc,5028,-0.03672460643173908
single_shape,TwoLayerCNN,release_default,auroc,5029,-0.008128826358657304
single_shape,TwoLayerCNN,release_default,auroc,5030,0.017348638191364896
single_shape,TwoLayerCNN,release_default,auroc,5031,-0.008398375684700254
single_shape,TwoLayerCNN,release_default,auroc,5032,0.004172172270281327
single_shape,TwoLayerCNN,release_default,auroc,5033,0.02788013509183629
single_shape,TwoLayerCNN,release_default,auroc,5034,-0.005061367125435978
single_shape,TwoLayerCNN,release_default,auroc,5035,-0.049976940320847985
single_shape,TwoLayerCNN,release_default,auroc,5036,-0.028541614749623967
single_shape,TwoLayerCNN,release_default,auroc,5037,-0.07746939442825906
single_shape,TwoLayerCNN,release_default,auroc,5038,-0.031543028749075164
single_shape,TwoLayerCNN,release_default,auroc,5039,-0.016851006832455273
single_shape,TwoLayerCNN,release_default,auroc,5040,-0.002633004109901582
single_shape,TwoLayerCNN,release_default,auroc,5041,-0.005694311014688536
single_shape,TwoLayerCNN,release_default,auroc,5042,-0.107405517575699
single_shape,TwoLayerCNN,release_default,auroc,5043,-0.02972087349637975
single_shape,TwoLayerCNN,release_default,auroc,5044,-0.08654473553575254
single_shape,TwoLayerCNN,release_default,auroc,5045,-0.01750214198640687
single_shape,TwoLayerCNN,release_default,auroc,5046,0.017345283974603665
single_shape,TwoLayerCNN,release_default,auroc,5047,0.007058156777331348
single_shape,TwoLayerCNN,release_default,auroc,5048,0.01634676574087024
single_shape,TwoLayerCNN,release_default,auroc,5049,-0.04649839498936004
single_shape,TwoLayerCNN,release_late,auroc,5000,0.07348956202827922
single_shape,TwoLayerCNN,release_late,auroc,5001,-0.0237460606837831
single_shape,TwoLayerCNN,release_late,auroc,5002,-0.0196845881154859
single_shape,TwoLayerCNN,release_late,auroc,5003,-0.027366488127478994
single_shape,TwoLayerCNN,release_late,auroc,5004,-0.04081424965671815
single_shape,TwoLayerCNN,release_late,auroc,5005,-0.014185580383899665
single_shape,TwoLayerCNN,release_late,auroc,5006,-0.0062248653263352605
single_shape,TwoLayerCNN,release_late,auroc,5007,0.013492373937846802
single_shape,TwoLayerCNN,release_late,auroc,5008,0.04207778982068622
single_shape,TwoLayerCNN,release_late,auroc,5009,-0.051546836971081145
single_shape,TwoLayerCNN,release_late,auroc,5010,0.017880786223597678
single_shape,TwoLayerCNN,release_late,auroc,5011,-0.028440008782584403
single_shape,TwoLayerCNN,release_late,auroc,5012,0.03759507595662753
single_shape,TwoLayerCNN,release_late,auroc,5013,-0.02486145765339215
single_shape,TwoLayerCNN,release_late,auroc,5014,0.05219754378663971
single_shape,TwoLayerCNN,release_late,auroc,5015,-0.02027746609480302
single_shape,TwoLayerCNN,release_late,auroc,5016,-0.04332748217418164
single_shape,TwoLayerCNN,release_late,auroc,5017,0.0030314153105332475
single_shape,TwoLayerCNN,release_late,auroc,5018,-0.027488486562213865
single_shape,TwoLayerCNN,release_late,auroc,5019,0.015608953506689893
single_shape,TwoLayerCNN,release_late,auroc,5020,0.000631496661663622
single_shape,TwoLayerCNN,release_late,auroc,5021,-0.05420509142906477
single_shape,TwoLayerCNN,release_late,auroc,5022,-0.005211486006581889
single_shape,TwoLayerCNN,release_late,auroc,5023,-0.040917799175684166
single_shape,TwoLayerCNN,release_late,auroc,5024,-0.05472009351222379
single_shape,TwoLayerCNN,release_late,auroc,5025,-0.030953401368722044
single_shape,TwoLayerCNN,release_late,auroc,5026,-0.02996037138913732
single_shape,TwoLayerCNN,release_late,auroc,5027,-0.06098856880899339
single_shape,TwoLayerCNN,release_late,auroc,5028,-0.09486876481443551
single_shape,TwoLayerCNN,release_late,auroc,5029,0.03841159900064928
single_shape,TwoLayerCNN,release_late,auroc,5030,-0.008456105558294125
single_shape,TwoLayerCNN,release_late,auroc,5031,-0.01992053870547733
single_shape,TwoLayerCNN,release_late,auroc,5032,0.021327975344856587
single_shape,TwoLayerCNN,release_late,auroc,5033,-0.024076730099042376
single_shape,TwoLayerCNN,release_late,auroc,5034,-0.023033590704844398
single_shape,TwoLayerCNN,release_late,auroc,5035,-0.023132929310197115
single_shape,TwoLayerCNN,release_late,auroc,5036,0.011133696536250237
single_shape,TwoLayerCNN,release_late,auroc,5037,-0.09406499364781146
single_shape,TwoLayerCNN,release_late,auroc,5038,-0.04007654951623524
single_shape,TwoLayerCNN,release_late,auroc,5039,-0.04180650188846147
single_shape,TwoLayerCNN,release_late,auroc,5040,-0.009834379533549376
single_shape,TwoLayerCNN,release_late,auroc,5041,-0.02644395312856379
single_shape,TwoLayerCNN,release_late,auroc,5042,-0.007425792202891801
single_shape,TwoLayerCNN,release_late,auroc,5043,-0.018669722038516634
single_shape,TwoLayerCNN,release_late,auroc,5044,-0.07421474220171137
single_shape,TwoLayerCNN,release_late,auroc,5045,-0.018922935304478417
single_shape,TwoLayerCNN,release_late,auroc,5046,0.01330964386401956
single_shape,TwoLayerCNN,release_late,auroc,5047,0.014023701202858785
single_shape,TwoLayerCNN,release_late,auroc,5048,-0.031044823033175573
single_shape,TwoLayerCNN,release_late,auroc,5049,-0.020223054569425747
single_shape,TwoLayerCNN,template_init,validation_patch,5000,-0.04887146200738551
single_shape,TwoLayerCNN,template_init,validation_patch,5001,0.059773192531938635
single_shape,TwoLayerCNN,template_init,validation_patch,5002,-0.10716030285040479
single_shape,TwoLayerCNN,template_init,validation_patch,5003,0.02055024411455514
single_shape,TwoLayerCNN,template_init,validation_patch,5004,-0.005361286374962082
single_shape,TwoLayerCNN,template_init,validation_patch,5005,-0.006091438752807765
single_shape,TwoLayerCNN,template_init,validation_patch,5006,0.009151361044825557
single_shape,TwoLayerCNN,template_init,validation_patch,5007,-0.07112934801531073
single_shape,TwoLayerCNN,template_init,validation_patch,5008,-0.08102456826371746
single_shape,TwoLayerCNN,template_init,validation_patch,5009,0.0007035994669126189
single_shape,TwoLayerCNN,template_init,validation_patch,5010,-0.02854968858592344
single_shape,TwoLayerCNN,template_init,validation_patch,5011,-0.00043390057718628583
single_shape,TwoLayerCNN,template_init,validation_patch,5012,-0.03778936249961562
single_shape,TwoLayerCNN,template_init,validation_patch,5013,-0.13178010101628646
single_shape,TwoLayerCNN,template_init,validation_patch,5014,-0.07417871183051117
single_shape,TwoLayerCNN,template_init,validation_patch,5015,-0.06716006281477532
single_shape,TwoLayerCNN,template_init,validation_patch,5016,0.021523873703421736
single_shape,TwoLayerCNN,template_init,validation_patch,5017,0.012452584394338218
single_shape,TwoLayerCNN,template_init,validation_patch,5018,-0.13645131015660894
single_shape,TwoLayerCNN,template_init,validation_patch,5019,-0.08531424812277527
single_shape,TwoLayerCNN,template_init,validation_patch,5020,-0.002148312442352307
single_shape,TwoLayerCNN,template_init,validation_patch,5021,0.06674356010887034
single_shape,TwoLayerCNN,template_init,validation_patch,5022,0.022566542056634775
single_shape,TwoLayerCNN,template_init,validation_patch,5023,-0.07569291255836869
single_shape,TwoLayerCNN,template_init,validation_patch,5024,0.03730542573073198
single_shape,TwoLayerCNN,template_init,validation_patch,5025,0.007527132856785801
single_shape,TwoLayerCNN,template_init,validation_patch,5026,0.015811023791986123
single_shape,TwoLayerCNN,template_init,validation_patch,5027,-0.003953384402759108
single_shape,TwoLayerCNN,template_init,validation_patch,5028,-0.006725548360548783
single_shape,TwoLayerCNN,template_init,validation_patch,5029,-0.18366304705657305
single_shape,TwoLayerCNN,template_init,validation_patch,5030,-0.017516623160362732
single_shape,TwoLayerCNN,template_init,validation_patch,5031,-0.1052541389408263
single_shape,TwoLayerCNN,template_init,validation_patch,5032,-0.010442071445951495
single_shape,TwoLayerCNN,template_init,validation_patch,5033,0.14629199162580359
single_shape,TwoLayerCNN,template_init,validation_patch,5034,0.02575416528857255
single_shape,TwoLayerCNN,template_init,validation_patch,5035,-0.14080214049368733
single_shape,TwoLayerCNN,template_init,validation_patch,5036,-0.14572169711488187
single_shape,TwoLayerCNN,template_init,validation_patch,5037,-0.06187445267853181
single_shape,TwoLayerCNN,template_init,validation_patch,5038,0.09206132530400046
single_shape,TwoLayerCNN,template_init,validation_patch,5039,-0.07443218293108345
single_shape,TwoLayerCNN,template_init,validation_patch,5040,0.07389535612040221
single_shape,TwoLayerCNN,template_init,validation_patch,5041,-0.04275826583071629
single_shape,TwoLayerCNN,template_init,validation_patch,5042,-0.021616690870307043
single_shape,TwoLayerCNN,template_init,validation_patch,5043,-0.14030437867347434
single_shape,TwoLayerCNN,template_init,validation_patch,5044,0.03642749344371177
single_shape,TwoLayerCNN,template_init,validation_patch,5045,0.005467746433922893
single_shape,TwoLayerCNN,template_init,validation_patch,5046,-0.0901994735546427
single_shape,TwoLayerCNN,template_init,validation_patch,5047,0.07317010413169511
single_shape,TwoLayerCNN,template_init,validation_patch,5048,0.07207255021580355
