task,architecture,condition,metric,n,mean,sd,lo,hi
two_concepts,TwoLayerCNN,spectrum_init,drift_l2,10,1.3171212911605834,0.04411408068763126,1.2855639788893596,1.3486786034318072
two_concepts,TwoLayerCNN,spectrum_init,selected_kernel_alignment,10,0.3089379888281587,0.11510465073834587,0.22659708201110712,0.3912788956452103
two_concepts,TwoLayerCNN,spectrum_init,best_semantic_kernel_alignment,10,0.3274043334110667,0.13967025887095827,0.22749024916654748,0.42731841765558587
two_concepts,TwoLayerCNN,spectrum_init,input_effect_mean_square,10,1.8552703499794005,0.03523232643383251,1.830066661950923,1.8804740380078782
two_concepts,TwoLayerCNN,spectrum_init,counterfactual_agreement,10,0.0619140625,0.03485414662562932,0.03698090800902587,0.08684721699097413
two_concepts,TwoLayerCNN,spectrum_retention_1,id_acc,10,0.976171875,0.015455899193462418,0.9651153907736971,0.9872283592263029
two_concepts,TwoLayerCNN,spectrum_retention_1,alignment,10,0.40777785896879315,0.09215901232918544,0.3418512730500458,0.4737044448875405
two_concepts,TwoLayerCNN,spectrum_retention_1,semantic_auc,10,0.7258453369140625,0.04985833447271617,0.6901788330279285,0.7615118408001965
two_concepts,TwoLayerCNN,spectrum_retention_1,localization_iou,10,0.19152110377649342,0.06258910287974842,0.1467475567918507,0.23629465076113615
two_concepts,TwoLayerCNN,spectrum_retention_1,fidelity_selected,10,0.2775581973242037,0.14012017204133764,0.17732226458615855,0.37779413006224893
two_concepts,TwoLayerCNN,spectrum_retention_1,fidelity_random,10,0.25677932238309564,0.036800847557810566,0.23045358193639173,0.2831050628297996
two_concepts,TwoLayerCNN,spectrum_retention_1,causal_usefulness,10,0.02077887494110809,0.15725883518366712,-0.09171731883521031,0.13327506871742648
two_concepts,TwoLayerCNN,spectrum_retention_1,cf_accuracy,10,0.108984375,0.10005220534002625,0.037411338950648756,0.18055741104935125
two_concepts,TwoLayerCNN,spectrum_retention_1,cf_accuracy_random,10,0.08955078125,0.03707791606752938,0.06302683793143683,0.11607472456856317
two_concepts,TwoLayerCNN,spectrum_retention_1,refit_test_acc,10,0.9875,0.0091702171154474,0.9809400218570523,0.9940599781429478
two_concepts,TwoLayerCNN,spectrum_retention_1,nuisance_acc,10,0.980859375,0.01692207457946326,0.9687540520859312,0.9929646979140687
two_concepts,TwoLayerCNN,spectrum_retention_1,nuisance_prediction_stability,10,0.98125,0.016242152218242368,0.9696310642425664,0.9928689357574335
two_concepts,TwoLayerCNN,spectrum_retention_1,nuisance_probability_l2,10,0.012715257843956352,0.00783974217323403,0.007107044139165353,0.01832347154874735
two_concepts,TwoLayerCNN,spectrum_retention_1,drift_l2,10,0.2230876162648201,0.01415763961425719,0.21295985099426712,0.23321538153537308
two_concepts,TwoLayerCNN,spectrum_retention_1,selected_kernel_alignment,10,0.3839676286494607,0.10394912211177301,0.3096069062753787,0.45832835102354275
two_concepts,TwoLayerCNN,spectrum_retention_1,best_semantic_kernel_alignment,10,0.3938306041804246,0.10528347734055414,0.3185153415783923,0.4691458667824569
two_concepts,TwoLayerCNN,spectrum_retention_1,input_effect_mean_square,10,1.5166582703590392,0.052774757434779246,1.4789054831662103,1.5544110575518681
two_concepts,TwoLayerCNN,spectrum_retention_1,counterfactual_agreement,10,0.1224609375,0.10256768367090802,0.049088436654788487,0.19583343834521152
two_concepts,TwoLayerCNN,template_init,id_acc,10,0.987890625,0.013587911821036006,0.9781704184408613,0.9976108315591388
two_concepts,TwoLayerCNN,template_init,alignment,10,0.7885396709679796,0.013565886947002129,0.7788352200545846,0.7982441218813746
two_concepts,TwoLayerCNN,template_init,semantic_auc,10,0.7876617431640625,0.03563404712909207,0.7621706814619524,0.8131528048661725
two_concepts,TwoLayerCNN,template_init,localization_iou,10,0.32628095223582454,0.008806330447263103,0.3199812829339595,0.3325806215376896
two_concepts,TwoLayerCNN,template_init,fidelity_selected,10,0.2403082435792386,0.07938915554174726,0.18351666290186722,0.29709982425660997
two_concepts,TwoLayerCNN,template_init,fidelity_random,10,0.1453414656550745,0.027586478168966172,0.12560728798500798,0.16507564332514102
two_concepts,TwoLayerCNN,template_init,causal_usefulness,10,0.09496677792416411,0.0801337769716326,0.03764252716457734,0.15229102868375088
two_concepts,TwoLayerCNN,template_init,cf_accuracy,10,0.092578125,0.044881284499785595,0.06047198818345094,0.12468426181654906
two_concepts,TwoLayerCNN,template_init,cf_accuracy_random,10,0.0478515625,0.023040805168211442,0.03136916340338811,0.0643339615966119
two_concepts,TwoLayerCNN,template_init,refit_test_acc,10,0.99375,0.007179192058380324,0.988614315381621,0.998885684618379
two_concepts,TwoLayerCNN,template_init,nuisance_acc,10,0.990625,0.010610181660137169,0.9830349332756301,0.9982150667243699
two_concepts,TwoLayerCNN,template_init,nuisance_prediction_stability,10,0.993359375,0.006121176704970395,0.9889805489713245,0.9977382010286756
two_concepts,TwoLayerCNN,template_init,nuisance_probability_l2,10,0.00819932137383148,0.004738373128056659,0.004809693433526577,0.011588949314136385
two_concepts,TwoLayerCNN,template_init,drift_l2,10,1.3043773770332336,0.042181156224588394,1.2742027956254014,1.3345519584410659
two_concepts,TwoLayerCNN,template_init,selected_kernel_alignment,10,0.7889420037223122,0.021202452504314337,0.7737746828994612,0.8041093245451632
two_concepts,TwoLayerCNN,template_init,best_semantic_kernel_alignment,10,0.7983909469837184,0.0350389547011362,0.773325588759648,0.8234563052077888
two_concepts,TwoLayerCNN,template_init,input_effect_mean_square,10,1.8340817451477052,0.06195067690659868,1.7897649005919174,1.878398589703493
two_concepts,TwoLayerCNN,template_init,counterfactual_agreement,10,0.098828125,0.04843329954905337,0.06418102968778272,0.13347522031221729
two_concepts,TwoLayerCNN,template_retention_0.1,id_acc,10,0.987109375,0.013537910136010448,0.9774249374915553,0.9967938125084446
two_concepts,TwoLayerCNN,template_retention_0.1,alignment,10,0.8994341996378244,0.012576578820464207,0.8904374571248987,0.9084309421507502
two_concepts,TwoLayerCNN,template_retention_0.1,semantic_auc,10,0.7765975952148437,0.031028676127385506,0.754401017463443,0.7987941729662444
two_concepts,TwoLayerCNN,template_retention_0.1,localization_iou,10,0.35035865994355003,0.01724843580948314,0.3380198722697397,0.3626974476173604
two_concepts,TwoLayerCNN,template_retention_0.1,fidelity_selected,10,0.26207311339793465,0.07889095024460058,0.20563792732047712,0.31850829947539216
two_concepts,TwoLayerCNN,template_retention_0.1,fidelity_random,10,0.18796977446934215,0.03220151192177651,0.16493420053283347,0.21100534840585083
two_concepts,TwoLayerCNN,template_retention_0.1,causal_usefulness,10,0.07410333892859251,0.07357508073712958,0.021470896814637194,0.12673578104254785
two_concepts,TwoLayerCNN,template_retention_0.1,cf_accuracy,10,0.0986328125,0.07544924094013034,0.044659676941899575,0.15260594805810043
two_concepts,TwoLayerCNN,template_retention_0.1,cf_accuracy_random,10,0.05654296875,0.02889792749232684,0.03587063674961369,0.07721530075038631
two_concepts,TwoLayerCNN,template_retention_0.1,refit_test_acc,10,0.990625,0.007636915780528739,0.9851618795559474,0.9960881204440526
two_concepts,TwoLayerCNN,template_retention_0.1,nuisance_acc,10,0.9890625,0.011170630515378758,0.9810715123165796,0.9970534876834203
two_concepts,TwoLayerCNN,template_retention_0.1,nuisance_prediction_stability,10,0.99140625,0.008398185154477657,0.9853985502519756,0.9974139497480244
two_concepts,TwoLayerCNN,template_retention_0.1,nuisance_probability_l2,10,0.00946326539851725,0.004781857799694913,0.006042530398051287,0.012884000398983214
two_concepts,TwoLayerCNN,template_retention_0.1,drift_l2,10,0.7167328059673309,0.04374939655748478,0.6854363730071117,0.7480292389275501
two_concepts,TwoLayerCNN,template_retention_0.1,selected_kernel_alignment,10,0.8993213589736726,0.01693775604811602,0.887204818212707,0.9114378997346382
two_concepts,TwoLayerCNN,template_retention_0.1,best_semantic_kernel_alignment,10,0.8976737286819508,0.025622057491813854,0.8793448129095515,0.9160026444543502
two_concepts,TwoLayerCNN,template_retention_0.1,input_effect_mean_square,10,1.7244102716445924,0.07563669169890809,1.6703030418916676,1.7785175013975172
two_concepts,TwoLayerCNN,template_retention_0.1,counterfactual_agreement,10,0.10625,0.08226961894784074,0.04739785993263295,0.16510214006736704
two_concepts,TwoLayerCNN,template_retention_1,id_acc,10,0.983984375,0.018177941419574226,0.9709806590688561,0.9969880909311439
two_concepts,TwoLayerCNN,template_retention_1,alignment,10,0.9870372500198302,0.002606320495969863,0.9851728006538192,0.9889016993858413
two_concepts,TwoLayerCNN,template_retention_1,semantic_auc,10,0.7679351806640625,0.014197809574164577,0.7577786795352766,0.7780916817928485
two_concepts,TwoLayerCNN,template_retention_1,localization_iou,10,0.38538449255655777,0.008686195287776113,0.37917076277068373,0.3915982223424318
two_concepts,TwoLayerCNN,template_retention_1,fidelity_selected,10,0.327154793441031,0.055221861965145905,0.28765145312272905,0.3666581337593329
two_concepts,TwoLayerCNN,template_retention_1,fidelity_random,10,0.23961224617696225,0.030724688884056644,0.21763312779940916,0.26159136455451537
two_concepts,TwoLayerCNN,template_retention_1,causal_usefulness,10,0.08754254726406872,0.059728652385896364,0.044815243294440824,0.1302698512336966
two_concepts,TwoLayerCNN,template_retention_1,cf_accuracy,10,0.1138671875,0.05091503810411251,0.07744476337356364,0.15028961162643634
two_concepts,TwoLayerCNN,template_retention_1,cf_accuracy_random,10,0.076220703125,0.028020045991445818,0.05617636971890833,0.09626503653109167
two_concepts,TwoLayerCNN,template_retention_1,refit_test_acc,10,0.990234375,0.010127831501369821,0.9829893607928089,0.9974793892071911
two_concepts,TwoLayerCNN,template_retention_1,nuisance_acc,10,0.984375,0.01390244564066577,0.9744297895008223,0.9943202104991777
two_concepts,TwoLayerCNN,template_retention_1,nuisance_prediction_stability,10,0.98671875,0.009778637164332598,0.9797235343733404,0.9937139656266596
two_concepts,TwoLayerCNN,template_retention_1,nuisance_probability_l2,10,0.011365010030567646,0.004952631143600352,0.007822111139180205,0.014907908921955086
two_concepts,TwoLayerCNN,template_retention_1,drift_l2,10,0.20220384001731873,0.017872285701243728,0.18941877701513737,0.21498890301950008
two_concepts,TwoLayerCNN,template_retention_1,selected_kernel_alignment,10,0.9882679111521859,0.0019349188339133998,0.9868837536018191,0.9896520687025527
two_concepts,TwoLayerCNN,template_retention_1,best_semantic_kernel_alignment,10,0.9869446621579747,0.0035720766773549113,0.984389352438109,0.9894999718778404
two_concepts,TwoLayerCNN,template_retention_1,input_effect_mean_square,10,1.5138568162918091,0.09927984488693367,1.44283629362649,1.5848773389571282
two_concepts,TwoLayerCNN,template_retention_1,counterfactual_agreement,10,0.1240234375,0.060768732755841375,0.08055210485494904,0.16749477014505096
