task,architecture,block,condition,epoch,optimizer_steps,lambda_retention,train_ce,train_acc,retention_penalty,val_ce,val_acc,alignment,kernel_norm,conv_gradient_norm,val_pooled_feature_norm,train_seconds
two_concepts,TwoLayerCNN,block2007,random_unitnorm,112,448,0.0,0.0015367584419436753,1.0,0.0,0.05374445393681526,0.984375,0.2702216566401231,8.051441192626953,0.004720652766991407,12.322507858276367,0.17552903099931427
two_concepts,TwoLayerCNN,block2007,random_unitnorm,113,452,0.0,0.001511796988779679,1.0,0.0,0.05288282409310341,0.984375,0.27026962365257834,8.057777404785156,0.005768357194028795,12.330853462219238,0.17127564800011896
two_concepts,TwoLayerCNN,block2007,random_unitnorm,114,456,0.0,0.0014853900065645576,1.0,0.0,0.05283549800515175,0.984375,0.27029150642515687,8.064043998718262,0.004415470524691045,12.335206985473633,0.1664327520002189
two_concepts,TwoLayerCNN,block2007,random_unitnorm,115,460,0.0,0.0014544579898938537,1.0,0.0,0.053407154977321625,0.984375,0.27031429754713104,8.07028865814209,0.0034800455323420465,12.348587036132812,0.16928948999975546
two_concepts,TwoLayerCNN,block2007,random_unitnorm,116,464,0.0,0.001429290190571919,1.0,0.0,0.05415865033864975,0.984375,0.27033432333810836,8.07636547088623,0.0042316404869779944,12.3641939163208,0.167681368000558
two_concepts,TwoLayerCNN,block2007,random_unitnorm,117,468,0.0,0.0014022913528606296,1.0,0.0,0.05375439673662186,0.984375,0.2703300473926386,8.082357406616211,0.003986486990470439,12.372625350952148,0.1763905590005379
two_concepts,TwoLayerCNN,block2007,random_unitnorm,118,472,0.0,0.0013769657234661281,1.0,0.0,0.053841959685087204,0.984375,0.2703507936388828,8.088414192199707,0.00385910616023466,12.380487442016602,0.16538120099994558
two_concepts,TwoLayerCNN,block2007,random_unitnorm,119,476,0.0,0.001355002517811954,1.0,0.0,0.0533716194331646,0.984375,0.27036475984290653,8.094270706176758,0.0043770128977485,12.388766288757324,0.16593305700007477
two_concepts,TwoLayerCNN,block2007,random_unitnorm,120,480,0.0,0.001332933286903426,1.0,0.0,0.05422176048159599,0.984375,0.27039147153506293,8.100152015686035,0.003604388562962413,12.40234661102295,0.19829472499986878
two_concepts,TwoLayerCNN,block2007,random_unitnorm,121,484,0.0,0.001306310179643333,1.0,0.0,0.053878817707300186,0.984375,0.2704273730896247,8.105944633483887,0.003059358918108046,12.413727760314941,0.1959155810000084
two_concepts,TwoLayerCNN,block2007,random_unitnorm,122,488,0.0,0.001292095985263586,1.0,0.0,0.05441400408744812,0.984375,0.2704697339023441,8.111778259277344,0.004662187478970736,12.421031951904297,0.1687136640002791
two_concepts,TwoLayerCNN,block2007,random_unitnorm,123,492,0.0,0.0012658988125622272,1.0,0.0,0.05323554947972298,0.984375,0.2705085009477022,8.11752986907959,0.003982435155194253,12.427645683288574,0.16686249499980477
two_concepts,TwoLayerCNN,block2007,random_unitnorm,124,496,0.0,0.0012564972566906363,1.0,0.0,0.05358477681875229,0.984375,0.2705236240685804,8.123217582702637,0.005108401353936642,12.433440208435059,0.1772604779998801
two_concepts,TwoLayerCNN,block2007,random_unitnorm,125,500,0.0,0.0012296630011405796,1.0,0.0,0.0547739639878273,0.984375,0.2705439063232707,8.128787994384766,0.00433810701360926,12.447943687438965,0.16757554200012237
two_concepts,TwoLayerCNN,block2007,random_unitnorm,126,504,0.0,0.0012002167059108615,1.0,0.0,0.05470408499240875,0.984375,0.2705500074994913,8.134397506713867,0.0035647033364512026,12.459750175476074,0.16802660899975308
two_concepts,TwoLayerCNN,block2007,random_unitnorm,127,508,0.0,0.001184458495117724,1.0,0.0,0.05421455204486847,0.984375,0.2705637460453518,8.13991928100586,0.0038698139251209795,12.467570304870605,0.17946486799974082
two_concepts,TwoLayerCNN,block2007,random_unitnorm,128,512,0.0,0.001163767752586864,1.0,0.0,0.054651983082294464,0.984375,0.2705879801648559,8.145395278930664,0.0034339288249611855,12.476183891296387,0.1678418999999849
two_concepts,TwoLayerCNN,block2007,random_unitnorm,129,516,0.0,0.0011459017405286431,1.0,0.0,0.05459842458367348,0.984375,0.2706074904153153,8.150737762451172,0.003811099042650312,12.482344627380371,0.17072629199992662
two_concepts,TwoLayerCNN,block2007,random_unitnorm,130,520,0.0,0.00112608028575778,1.0,0.0,0.05499086156487465,0.984375,0.2706344726249434,8.156064987182617,0.0030409948085434735,12.493459701538086,0.1686787849994289
two_concepts,TwoLayerCNN,block2007,random_unitnorm,131,524,0.0,0.0011070908221881837,1.0,0.0,0.05484491586685181,0.984375,0.2706709808332022,8.161270141601562,0.002676965406863019,12.50283432006836,0.16671743299957598
two_concepts,TwoLayerCNN,block2007,random_unitnorm,132,528,0.0,0.0010941600921796635,1.0,0.0,0.05425171181559563,0.984375,0.2707089500540538,8.166536331176758,0.003429654287174344,12.510555267333984,0.17559688799974538
two_concepts,TwoLayerCNN,block2007,random_unitnorm,133,532,0.0,0.0010770720982691273,1.0,0.0,0.05457501858472824,0.984375,0.2707406985319054,8.171669960021973,0.0041966476128436625,12.520411491394043,0.16582565499993507
two_concepts,TwoLayerCNN,block2007,random_unitnorm,134,536,0.0,0.0010596647043712437,1.0,0.0,0.055240873247385025,0.984375,0.2707692035646948,8.176871299743652,0.003318679693620652,12.528308868408203,0.16526338400035456
two_concepts,TwoLayerCNN,block2007,random_unitnorm,135,540,0.0,0.0010423997446196154,1.0,0.0,0.055827319622039795,0.984375,0.2707873825563272,8.181973457336426,0.0031151362345553935,12.536294937133789,0.17672362299981614
two_concepts,TwoLayerCNN,block2007,random_unitnorm,136,544,0.0,0.0010265993769280612,1.0,0.0,0.055917274206876755,0.984375,0.27079575531217864,8.186972618103027,0.0035768349771387875,12.54457950592041,0.1688849520005533
two_concepts,TwoLayerCNN,block2007,random_unitnorm,137,548,0.0,0.001014792826026678,1.0,0.0,0.05550990253686905,0.984375,0.2708152354951731,8.191951751708984,0.004526157514192164,12.553470611572266,0.16820657700009178
two_concepts,TwoLayerCNN,block2007,random_unitnorm,138,552,0.0,0.000998809075099416,1.0,0.0,0.05508079379796982,0.984375,0.2708517718517248,8.196986198425293,0.0028465987707022578,12.55762004852295,0.17580724099934741
two_concepts,TwoLayerCNN,block2007,random_unitnorm,139,556,0.0,0.0009841972350841388,1.0,0.0,0.054646506905555725,0.984375,0.27088363510305774,8.201913833618164,0.0036517129628919065,12.56647777557373,0.17390103399975487
two_concepts,TwoLayerCNN,block2007,random_unitnorm,140,560,0.0,0.0009697279892861843,1.0,0.0,0.05536970496177673,0.984375,0.27090820591519527,8.206847190856934,0.003783479507546872,12.576496124267578,0.16970467200007988
two_concepts,TwoLayerCNN,block2007,random_unitnorm,141,564,0.0,0.0009551764378556982,1.0,0.0,0.05579233542084694,0.984375,0.27092578356146824,8.211669921875,0.0035075641935691237,12.587327003479004,0.1698530359999495
two_concepts,TwoLayerCNN,block2007,random_unitnorm,142,568,0.0,0.0009427569311810657,1.0,0.0,0.055328600108623505,0.984375,0.2709454971877095,8.216489791870117,0.004544414288830012,12.595121383666992,0.16614371899959224
two_concepts,TwoLayerCNN,block2007,random_unitnorm,143,572,0.0,0.0009291378373745829,1.0,0.0,0.05544085428118706,0.984375,0.27096371190606294,8.221240997314453,0.0035780088510364294,12.600543975830078,0.16667124099967623
two_concepts,TwoLayerCNN,block2007,random_unitnorm,144,576,0.0,0.000913943411433138,1.0,0.0,0.05609408766031265,0.984375,0.27098062074934975,8.225974082946777,0.002792348008370027,12.609625816345215,0.17098884699953487
two_concepts,TwoLayerCNN,block2007,random_unitnorm,145,580,0.0,0.0008994345553219318,1.0,0.0,0.05632685497403145,0.984375,0.2710013511686844,8.230642318725586,0.0026319032767787576,12.616571426391602,0.1687878519996957
two_concepts,TwoLayerCNN,block2007,random_unitnorm,146,584,0.0,0.0008887034637155011,1.0,0.0,0.056224606931209564,0.984375,0.2710223965044497,8.235360145568848,0.0031482474296353757,12.623364448547363,0.17776559699996142
two_concepts,TwoLayerCNN,block2007,random_unitnorm,147,588,0.0,0.0008764521044213325,1.0,0.0,0.0556904636323452,0.984375,0.27104401624813035,8.23995590209961,0.0026524403656367213,12.631149291992188,0.16684238699963316
two_concepts,TwoLayerCNN,block2007,random_unitnorm,148,592,0.0,0.0008661442843731493,1.0,0.0,0.0562957264482975,0.984375,0.27107003030773813,8.244577407836914,0.0024858440447133034,12.641210556030273,0.16621567699985462
two_concepts,TwoLayerCNN,block2007,random_unitnorm,149,596,0.0,0.0008559268899261951,1.0,0.0,0.05601940304040909,0.984375,0.271101970710044,8.249156951904297,0.0035144126159138978,12.648430824279785,0.17448246399999334
two_concepts,TwoLayerCNN,block2007,random_unitnorm,150,600,0.0,0.0008405608095927164,1.0,0.0,0.056333672255277634,0.984375,0.2711215473330398,8.25370979309082,0.0031723884167149663,12.65350341796875,0.16789543499999127
two_concepts,TwoLayerCNN,block2007,random_unitnorm,151,604,0.0,0.0008296418818645179,1.0,0.0,0.05676442012190819,0.984375,0.2711279834409695,8.258139610290527,0.0023839927453082055,12.660443305969238,0.16768958299962833
two_concepts,TwoLayerCNN,block2007,random_unitnorm,152,608,0.0,0.0008171754743671045,1.0,0.0,0.05673671513795853,0.984375,0.2711393608328915,8.262584686279297,0.001817888958612457,12.668595314025879,0.16906193700015137
two_concepts,TwoLayerCNN,block2007,random_unitnorm,153,612,0.0,0.0008076778904069215,1.0,0.0,0.056373003870248795,0.984375,0.2711631775867057,8.266997337341309,0.0032663861056789756,12.677360534667969,0.16928844999983994
two_concepts,TwoLayerCNN,block2007,random_unitnorm,154,616,0.0,0.0008000226953299716,1.0,0.0,0.05626301467418671,0.984375,0.2711797161899775,8.271419525146484,0.0029395832680165768,12.686161041259766,0.16748594399996364
two_concepts,TwoLayerCNN,block2007,random_unitnorm,155,620,0.0,0.000785422045737505,1.0,0.0,0.0562012754380703,0.984375,0.2712068112469029,8.275798797607422,0.0025803035823628306,12.691506385803223,0.1695535540002311
two_concepts,TwoLayerCNN,block2007,random_unitnorm,156,624,0.0,0.0007790268718963489,1.0,0.0,0.05618341267108917,0.984375,0.27122745951656385,8.280108451843262,0.0031344579765573144,12.695720672607422,0.17039613900033146
two_concepts,TwoLayerCNN,block2007,random_unitnorm,157,628,0.0,0.0007664160075364634,1.0,0.0,0.05663984641432762,0.984375,0.2712375908384103,8.284392356872559,0.002341197425266728,12.704684257507324,0.17646963500010315
two_concepts,TwoLayerCNN,block2007,random_unitnorm,158,632,0.0,0.0007570243033114821,1.0,0.0,0.05726277455687523,0.984375,0.27124370971700423,8.288660049438477,0.0025828355574049056,12.71458911895752,0.1688302089996796
two_concepts,TwoLayerCNN,block2007,random_unitnorm,159,636,0.0,0.0007455618324456736,1.0,0.0,0.05747265741229057,0.984375,0.2712438344216682,8.29284381866455,0.002288420801050961,12.72122573852539,0.16911565200007317
two_concepts,TwoLayerCNN,block2007,random_unitnorm,160,640,0.0,0.0007380150491371751,1.0,0.0,0.05774172395467758,0.984375,0.27125618090676645,8.29706859588623,0.002944601175840944,12.72832202911377,0.17940584899952228
two_concepts,TwoLayerCNN,block2007,random_unitnorm,161,644,0.0,0.0007258438563439995,1.0,0.0,0.05721435695886612,0.984375,0.2712684215384361,8.3012056350708,0.0021308385184966028,12.733020782470703,0.18501242700040166
two_concepts,TwoLayerCNN,block2007,random_unitnorm,162,648,0.0,0.0007186510920291767,1.0,0.0,0.057338081300258636,0.984375,0.2712901018839352,8.305389404296875,0.0021603873756248504,12.739034652709961,0.1712577460002649
two_concepts,TwoLayerCNN,block2007,random_unitnorm,163,652,0.0,0.0007082025258569047,1.0,0.0,0.056965652853250504,0.984375,0.2713109008493926,8.309443473815918,0.0021418366522993892,12.745241165161133,0.17021535899948503
two_concepts,TwoLayerCNN,block2007,random_unitnorm,164,656,0.0,0.0007000822151894681,1.0,0.0,0.0568072535097599,0.984375,0.27133276287621944,8.313542366027832,0.0025446239160373807,12.753694534301758,0.1694199249996018
two_concepts,TwoLayerCNN,block2007,random_unitnorm,165,660,0.0,0.0006929891897016205,1.0,0.0,0.05673675611615181,0.984375,0.27135557374971986,8.31767749786377,0.002388540160609409,12.761960983276367,0.17440410400013207
two_concepts,TwoLayerCNN,block2007,random_unitnorm,166,664,0.0,0.0006868962518638,1.0,0.0,0.057351578027009964,0.984375,0.2713735234242445,8.32168197631836,0.003105548385065049,12.770169258117676,0.16853113599972858
two_concepts,TwoLayerCNN,block2007,random_unitnorm,167,668,0.0,0.0006735944916727021,1.0,0.0,0.05758713185787201,0.984375,0.2713926618168111,8.325669288635254,0.0018995914433617145,12.773910522460938,0.18466875400008576
two_concepts,TwoLayerCNN,block2007,random_unitnorm,168,672,0.0,0.0006712372705806047,1.0,0.0,0.05794762820005417,0.984375,0.271403879216892,8.329634666442871,0.002584694855613634,12.77740478515625,0.16780342199945153
two_concepts,TwoLayerCNN,block2007,random_unitnorm,169,676,0.0,0.0006621452630497515,1.0,0.0,0.05796234682202339,0.984375,0.27141719370348283,8.333563804626465,0.0027223932556807995,12.7865571975708,0.17072669199933443
two_concepts,TwoLayerCNN,block2007,random_unitnorm,170,680,0.0,0.0006505514029413462,1.0,0.0,0.05763237923383713,0.984375,0.27142844341687206,8.337509155273438,0.0020609433413483202,12.792884826660156,0.17014476299937087
two_concepts,TwoLayerCNN,block2007,random_unitnorm,171,684,0.0,0.0006431261863326654,1.0,0.0,0.05770452693104744,0.984375,0.2714390454512705,8.341414451599121,0.002259661123389378,12.800690650939941,0.16805427000053896
two_concepts,TwoLayerCNN,block2007,random_unitnorm,172,688,0.0,0.0006377292011165991,1.0,0.0,0.05750654637813568,0.984375,0.27145349458181334,8.345246315002441,0.00316815689438954,12.804779052734375,0.1706639969997923
two_concepts,TwoLayerCNN,block2007,random_unitnorm,173,692,0.0,0.0006264231924433261,1.0,0.0,0.05795660242438316,0.984375,0.27145682894268747,8.34902286529541,0.0015537584258709103,12.812333106994629,0.16846137100037595
two_concepts,TwoLayerCNN,block2007,random_unitnorm,174,696,0.0,0.0006215070898178965,1.0,0.0,0.05780591070652008,0.984375,0.2714655263258195,8.352864265441895,0.0021543980401474983,12.820398330688477,0.17104630999983783
two_concepts,TwoLayerCNN,block2007,random_unitnorm,175,700,0.0,0.0006124159990577027,1.0,0.0,0.0579535998404026,0.984375,0.27149000790703304,8.356675148010254,0.0017416837508790195,12.826091766357422,0.1668992579998303
two_concepts,TwoLayerCNN,block2007,random_unitnorm,176,704,0.0,0.0006051868986105546,1.0,0.0,0.05853823944926262,0.984375,0.2715107197994881,8.360408782958984,0.001439603656763211,12.831430435180664,0.19038079099937022
two_concepts,TwoLayerCNN,block2007,random_unitnorm,177,708,0.0,0.0005995040773996152,1.0,0.0,0.05866014584898949,0.984375,0.2715360441846325,8.36419677734375,0.001956645312020555,12.837076187133789,0.1702457740002501
two_concepts,TwoLayerCNN,block2007,random_unitnorm,178,712,0.0,0.0005932153944741003,1.0,0.0,0.058728963136672974,0.984375,0.27154877940428557,8.367889404296875,0.0022366501216311008,12.845099449157715,0.17318053100007091
two_concepts,TwoLayerCNN,block2007,random_unitnorm,179,716,0.0,0.0005854118644492701,1.0,0.0,0.05843614786863327,0.984375,0.2715605931677919,8.371549606323242,0.0019583639805205166,12.849639892578125,0.17380213199976424
two_concepts,TwoLayerCNN,block2007,random_unitnorm,180,720,0.0,0.0005782720254501328,1.0,0.0,0.05860261246562004,0.984375,0.27157685400783926,8.375240325927734,0.0016834003326948732,12.856569290161133,0.17565171899968846
two_concepts,TwoLayerCNN,block2007,random_unitnorm,181,724,0.0,0.0005729984550271183,1.0,0.0,0.05890752747654915,0.984375,0.27158328131059,8.378824234008789,0.0023210713698063046,12.862932205200195,0.16979895700023917
two_concepts,TwoLayerCNN,block2007,random_unitnorm,182,728,0.0,0.0005661898903781548,1.0,0.0,0.05842426046729088,0.984375,0.2715974945959184,8.382433891296387,0.001987372525036335,12.86722469329834,0.16880134399980307
two_concepts,TwoLayerCNN,block2007,random_unitnorm,183,732,0.0,0.000558931591513101,1.0,0.0,0.058404747396707535,0.984375,0.2716070399409309,8.386056900024414,0.0016633075720164925,12.87448787689209,0.16809751999971922
two_concepts,TwoLayerCNN,block2007,random_unitnorm,184,736,0.0,0.0005528538167709485,1.0,0.0,0.05866856127977371,0.984375,0.27161771800492784,8.38956356048584,0.0020666518539655954,12.88111686706543,0.19273257900022145
two_concepts,TwoLayerCNN,block2007,random_unitnorm,185,740,0.0,0.0005487229354912415,1.0,0.0,0.05860002338886261,0.984375,0.2716325699451716,8.39316177368164,0.002056008903309703,12.885396003723145,0.16733449999992445
two_concepts,TwoLayerCNN,block2007,random_unitnorm,186,744,0.0,0.0005408291690400802,1.0,0.0,0.05868658795952797,0.984375,0.27165329465482785,8.396708488464355,0.0016445288201794028,12.892001152038574,0.17078169100022933
two_concepts,TwoLayerCNN,block2007,random_unitnorm,187,748,0.0,0.0005347895494196564,1.0,0.0,0.05914298817515373,0.984375,0.27165927717654176,8.400172233581543,0.0017658182187005877,12.899471282958984,0.17400569499932317
two_concepts,TwoLayerCNN,block2007,random_unitnorm,188,752,0.0,0.0005298385804053396,1.0,0.0,0.059095922857522964,0.984375,0.27166953019660056,8.403666496276855,0.0019468562968540937,12.904106140136719,0.16760540399991442
two_concepts,TwoLayerCNN,block2007,random_unitnorm,189,756,0.0,0.0005240028986008838,1.0,0.0,0.05907084047794342,0.984375,0.27167699056746564,8.407157897949219,0.0016840567986946553,12.910181045532227,0.17458764200000587
two_concepts,TwoLayerCNN,block2007,random_unitnorm,190,760,0.0,0.0005187885763007216,1.0,0.0,0.059297289699316025,0.984375,0.2716800509923506,8.410609245300293,0.0021644555090460926,12.914173126220703,0.16781407999951625
two_concepts,TwoLayerCNN,block2007,random_unitnorm,191,764,0.0,0.0005119321212987415,1.0,0.0,0.05951524153351784,0.984375,0.2716904641074181,8.414034843444824,0.0013232766068540514,12.920783996582031,0.17818461499973637
two_concepts,TwoLayerCNN,block2007,random_unitnorm,192,768,0.0,0.0005096375243738294,1.0,0.0,0.059796106070280075,0.984375,0.2717114659675097,8.417413711547852,0.0023040268279146403,12.92810344696045,0.1674189880004633
two_concepts,TwoLayerCNN,block2007,random_unitnorm,193,772,0.0,0.0005027899896958843,1.0,0.0,0.05979253351688385,0.984375,0.2717270392544322,8.420816421508789,0.0023868930875323713,12.931245803833008,0.16693992300042737
two_concepts,TwoLayerCNN,block2007,random_unitnorm,194,776,0.0,0.0004962546590832062,1.0,0.0,0.05953681468963623,0.984375,0.2717388481367252,8.424240112304688,0.0013621278631035239,12.936726570129395,0.16755132799971761
two_concepts,TwoLayerCNN,block2007,random_unitnorm,195,780,0.0,0.0004923628512187861,1.0,0.0,0.05985669791698456,0.984375,0.2717457256088363,8.427578926086426,0.002176499430788681,12.944239616394043,0.16739417900043918
two_concepts,TwoLayerCNN,block2007,random_unitnorm,196,784,0.0,0.00048571489605819806,1.0,0.0,0.05937444418668747,0.984375,0.2717599041907218,8.430871963500977,0.0013617788790725172,12.94960880279541,0.167804181000065
two_concepts,TwoLayerCNN,block2007,random_unitnorm,197,788,0.0,0.00048156638513319194,1.0,0.0,0.05911017209291458,0.984375,0.27176924768188704,8.434151649475098,0.0018740351079031825,12.953962326049805,0.171634923000056
two_concepts,TwoLayerCNN,block2007,random_unitnorm,198,792,0.0,0.0004775189809151925,1.0,0.0,0.05969424545764923,0.984375,0.2717750552323724,8.43741512298584,0.002192369138356298,12.959038734436035,0.1737326310003482
two_concepts,TwoLayerCNN,block2007,random_unitnorm,199,796,0.0,0.00047111405729083344,1.0,0.0,0.05992598086595535,0.984375,0.27178484735127456,8.440680503845215,0.0013856134028173983,12.964468002319336,0.1715815030001977
two_concepts,TwoLayerCNN,block2007,random_unitnorm,200,800,0.0,0.00046627067058579996,1.0,0.0,0.06004735827445984,0.984375,0.2717941756306355,8.443988800048828,0.0016506569518242031,12.971086502075195,0.1727136489998884
two_concepts,TwoLayerCNN,block2007,template_init,1,4,0.0,1.4169695973396301,0.23828125,0.001720137006486766,1.368582844734192,0.25390625,0.9976134557182443,3.981733560562134,0.11877726949751377,5.785369873046875,0.1857178970003588
two_concepts,TwoLayerCNN,block2007,template_init,2,8,0.0,1.3579290807247162,0.375,0.009067636565305293,1.3323825597763062,0.47265625,0.9932012552389085,3.9917690753936768,0.08943317271769047,5.736695289611816,0.19600471899957483
two_concepts,TwoLayerCNN,block2007,template_init,3,12,0.0,1.3182401061058044,0.517578125,0.019977274350821972,1.2911441326141357,0.50390625,0.9866367510061627,4.024148941040039,0.08216043561697006,5.775609970092773,0.174194341000657
two_concepts,TwoLayerCNN,block2007,template_init,4,16,0.0,1.2742895483970642,0.57421875,0.03538344847038388,1.2418996095657349,0.58984375,0.9780826357199748,4.081247329711914,0.0987899862229824,5.91214656829834,0.17343794500084186
two_concepts,TwoLayerCNN,block2007,template_init,5,20,0.0,1.2205821871757507,0.71875,0.056481676176190376,1.180769443511963,0.734375,0.9675058914733143,4.170444965362549,0.10244439728558064,6.128852844238281,0.1707690189996356
two_concepts,TwoLayerCNN,block2007,template_init,6,24,0.0,1.1491103768348694,0.7734375,0.08481854014098644,1.107124924659729,0.68359375,0.9555657555309953,4.2952351570129395,0.11285093612968922,6.409547805786133,0.2010320049994334
two_concepts,TwoLayerCNN,block2007,template_init,7,28,0.0,1.0687838792800903,0.76953125,0.12126007117331028,1.0132648944854736,0.75,0.942619220660718,4.443869113922119,0.14593825116753578,6.7646565437316895,0.17375060500035033
two_concepts,TwoLayerCNN,block2007,template_init,8,32,0.0,0.9682400077581406,0.82421875,0.1676884926855564,0.917405366897583,0.75390625,0.928420326344429,4.618344783782959,0.15199707448482513,7.165545463562012,0.17904748399996606
two_concepts,TwoLayerCNN,block2007,template_init,9,36,0.0,0.8625380843877792,0.849609375,0.22524139285087585,0.814967691898346,0.76171875,0.9140493539454116,4.8142476081848145,0.15784310176968575,7.575015068054199,0.17463644700001169
two_concepts,TwoLayerCNN,block2007,template_init,10,40,0.0,0.7548544853925705,0.859375,0.29247137904167175,0.722411036491394,0.78125,0.9002168332712919,5.023899078369141,0.1649133674800396,7.99808406829834,0.1794853339997644
two_concepts,TwoLayerCNN,block2007,template_init,11,44,0.0,0.6541784107685089,0.873046875,0.36872463673353195,0.6397777199745178,0.78515625,0.8873758171430024,5.243319511413574,0.18028559908270836,8.405317306518555,0.19314004900024884
two_concepts,TwoLayerCNN,block2007,template_init,12,48,0.0,0.5597336888313293,0.88671875,0.45001503825187683,0.5595045685768127,0.78515625,0.8757853287888141,5.457021236419678,0.1486673355102539,8.78948974609375,0.16593957300028706
two_concepts,TwoLayerCNN,block2007,template_init,13,52,0.0,0.4801877290010452,0.892578125,0.5352590829133987,0.5080373287200928,0.796875,0.8653830165631897,5.664721488952637,0.1291281096637249,9.154579162597656,0.17007570499936264
two_concepts,TwoLayerCNN,block2007,template_init,14,56,0.0,0.41327138245105743,0.90625,0.6230136454105377,0.4358237087726593,0.82421875,0.8557881620246286,5.859857559204102,0.15338006056845188,9.470318794250488,0.17249403999994684
two_concepts,TwoLayerCNN,block2007,template_init,15,60,0.0,0.35756103694438934,0.916015625,0.7090623527765274,0.39527633786201477,0.8125,0.8472443628645737,6.036825180053711,0.18870911188423634,9.7658109664917,0.1824468960003287
two_concepts,TwoLayerCNN,block2007,template_init,16,64,0.0,0.30658872425556183,0.9296875,0.7943237274885178,0.339993417263031,0.87109375,0.8390934653466349,6.202150821685791,0.13991366140544415,10.02786636352539,0.1790537860006225
two_concepts,TwoLayerCNN,block2007,template_init,17,68,0.0,0.2617126628756523,0.94140625,0.877376914024353,0.3122190833091736,0.87109375,0.8317948881470165,6.352428436279297,0.1472374014556408,10.290940284729004,0.1701366200004486
two_concepts,TwoLayerCNN,block2007,template_init,18,72,0.0,0.22852373495697975,0.9453125,0.9578817188739777,0.2748446464538574,0.90625,0.8250237871484172,6.494663238525391,0.16320757381618023,10.513481140136719,0.1717677470005583
two_concepts,TwoLayerCNN,block2007,template_init,19,76,0.0,0.20144346356391907,0.962890625,1.0354726314544678,0.23499275743961334,0.9609375,0.8188640486999093,6.625894069671631,0.14357350952923298,10.711034774780273,0.17181194800014055
two_concepts,TwoLayerCNN,block2007,template_init,20,80,0.0,0.17226234823465347,0.962890625,1.1088788211345673,0.21493616700172424,0.94921875,0.8134045626284092,6.7432169914245605,0.15368804335594177,10.916839599609375,0.17299039600038668
two_concepts,TwoLayerCNN,block2007,template_init,21,84,0.0,0.1512535810470581,0.96875,1.1786450147628784,0.18789061903953552,0.96875,0.8084308945345273,6.852561950683594,0.12075916677713394,11.080859184265137,0.20470358000056876
two_concepts,TwoLayerCNN,block2007,template_init,22,88,0.0,0.13326463662087917,0.974609375,1.2452479600906372,0.1659068614244461,0.97265625,0.803962382631248,6.955738067626953,0.12070555426180363,11.233579635620117,0.1686214410001412
two_concepts,TwoLayerCNN,block2007,template_init,23,92,0.0,0.11790241301059723,0.978515625,1.3069247603416443,0.15271639823913574,0.97265625,0.8002560537229257,7.050490379333496,0.10551374405622482,11.380337715148926,0.17861224700027378
two_concepts,TwoLayerCNN,block2007,template_init,24,96,0.0,0.10478480346500874,0.982421875,1.3654705882072449,0.13650648295879364,0.97265625,0.7969147864415465,7.1401567459106445,0.09100598655641079,11.507547378540039,0.16765342999951827
two_concepts,TwoLayerCNN,block2007,template_init,25,100,0.0,0.09616512060165405,0.982421875,1.420396238565445,0.12397079914808273,0.97265625,0.7938388304183457,7.222900867462158,0.12934173922985792,11.624001502990723,0.1749804419996508
two_concepts,TwoLayerCNN,block2007,template_init,26,104,0.0,0.09781097061932087,0.97265625,1.4720481634140015,0.12037546932697296,0.9765625,0.7912343621501012,7.298182487487793,0.2118666209280491,11.72282600402832,0.17015136500049266
two_concepts,TwoLayerCNN,block2007,template_init,27,108,0.0,0.08439119718968868,0.9921875,1.518071562051773,0.10608050227165222,0.97265625,0.7889271506148545,7.366245269775391,0.1914164535701275,11.819530487060547,0.16862276000028942
two_concepts,TwoLayerCNN,block2007,template_init,28,112,0.0,0.07587132044136524,0.98046875,1.5627976059913635,0.0954437106847763,0.97265625,0.7866798120735544,7.430116176605225,0.17999940644949675,11.902779579162598,0.17102799699932802
two_concepts,TwoLayerCNN,block2007,template_init,29,116,0.0,0.06534834019839764,0.99609375,1.6037907898426056,0.10336234420537949,0.9765625,0.7844608091948313,7.489105701446533,0.14662647247314453,11.968707084655762,0.168476814999849
two_concepts,TwoLayerCNN,block2007,template_init,30,120,0.0,0.05682547949254513,0.990234375,1.6426775753498077,0.09483810514211655,0.97265625,0.7827712730267469,7.5427093505859375,0.09324755240231752,12.065540313720703,0.17222281000067596
two_concepts,TwoLayerCNN,block2007,template_init,31,124,0.0,0.05270804837346077,0.994140625,1.6802205741405487,0.09079382568597794,0.9765625,0.7808387708598954,7.597797870635986,0.11797062959522009,12.11916732788086,0.18375529999957507
two_concepts,TwoLayerCNN,block2007,template_init,32,128,0.0,0.05052618682384491,0.998046875,1.7165992259979248,0.07601388543844223,0.9765625,0.779292037904705,7.6480302810668945,0.13187875971198082,12.194408416748047,0.1686022640005831
two_concepts,TwoLayerCNN,block2007,template_init,33,132,0.0,0.04362701531499624,0.9921875,1.750979483127594,0.08054351061582565,0.97265625,0.7780011442027729,7.694112300872803,0.09031686838716269,12.26443099975586,0.16863285100043868
two_concepts,TwoLayerCNN,block2007,template_init,34,136,0.0,0.040939479134976864,0.99609375,1.7826961874961853,0.08286020904779434,0.9765625,0.7765973251356061,7.73852014541626,0.08619779255241156,12.317111015319824,0.17522711400033586
two_concepts,TwoLayerCNN,block2007,template_init,35,140,0.0,0.0365309058688581,1.0,1.8135523200035095,0.07300029695034027,0.9765625,0.7753350152534026,7.781322479248047,0.062489671632647514,12.381731033325195,0.16727365399947303
