task,architecture,block,condition,id_acc,test_ce,alignment,initial_alignment,semantic_auc,localization_iou,fidelity_selected,fidelity_random,cf_accuracy,cf_accuracy_random,nuisance_acc,nuisance_prediction_stability,nuisance_probability_l2,refit_test_acc,refit_val_acc,refit_converged,drift_l2,seconds,causal_usefulness,epoch
two_concepts,TinyCNN,2001,template_init,0.99609375,0.02370682917535305,0.5368735134240282,1.0,0.9882965087890625,0.18458960770449606,0.9275237905833411,0.23205350775132738,0.88671875,0.115234375,0.9921875,0.99609375,0.003096568863838911,0.9921875,0.9921875,True,3.3872733116149902,0.3883936405181885,0.6954702828320137,200
two_concepts,TinyCNN,2001,template_release,0.25,1.6224539279937744,0.9992983428820248,1.0,0.807037353515625,0.39170043056816695,0.5877673188898711,0.13341377499439508,0.25,0.250244140625,0.25,1.0,0.0004270261852070689,0.8515625,0.8359375,True,0.0879034548997879,0.599621057510376,0.454353543895476,1
two_concepts,TinyCNN,2001,template_release,0.52734375,1.2595314979553223,0.9868419187541584,1.0,0.8456878662109375,0.3952040622375541,0.8859593342121577,0.28671008151816524,0.5078125,0.269775390625,0.5234375,0.890625,0.00044181995326653123,0.9140625,0.90625,True,0.22635935246944427,0.5577676296234131,0.5992492526939924,5
two_concepts,TinyCNN,2001,template_release,0.828125,1.1627583503723145,0.9745227587524786,1.0,0.89208984375,0.37348618706213776,0.8961393060935283,0.3334303651837318,0.755859375,0.245361328125,0.83984375,0.90234375,0.000620878825429827,0.984375,0.9453125,True,0.2455761730670929,0.37702131271362305,0.5627089409097965,10
two_concepts,TinyCNN,2001,template_release,0.93359375,0.9946221113204956,0.958483290755232,1.0,0.9213714599609375,0.35340246926466423,0.9123409939110182,0.3434017006522206,0.7890625,0.217041015625,0.9296875,0.9140625,0.001473752548918128,0.98046875,0.98046875,True,0.30593937635421753,0.371260404586792,0.5689392932587976,20
two_concepts,TinyCNN,2001,template_release,0.98046875,0.6726815104484558,0.9223307362486723,1.0,0.9520263671875,0.339485942397865,0.9375252738817449,0.35577149363864535,0.884765625,0.1865234375,0.97265625,0.9765625,0.004205403849482536,0.99609375,0.9921875,True,0.45691370964050293,0.43126487731933594,0.5817537802430995,40
two_concepts,TinyCNN,2001,template_release,0.98828125,0.18522053956985474,0.8015408690313154,1.0,0.968505859375,0.29067610683413597,0.9693714099136791,0.3471560634992881,0.96484375,0.162109375,0.98828125,0.9921875,0.006384048145264387,0.9921875,0.98828125,True,0.9925644993782043,0.35105204582214355,0.6222153464143909,80
two_concepts,TinyCNN,2001,template_release,0.9921875,0.05552423745393753,0.6622692792697988,1.0,0.97686767578125,0.2299193359344256,0.9800011351840698,0.2928226304298958,0.970703125,0.144775390625,0.9921875,0.9921875,0.0037223512772470713,0.99609375,0.99609375,True,1.8736211061477661,0.35829639434814453,0.6871785047541741,120
two_concepts,TinyCNN,2001,template_release,0.9921875,0.03517264500260353,0.6183396393860964,1.0,0.97900390625,0.20506770965785714,0.9827322688708052,0.26695452881033704,0.978515625,0.13427734375,0.9921875,0.9921875,0.0032649461645632982,0.99609375,1.0,True,2.28080677986145,0.39299631118774414,0.7157777400604681,160
two_concepts,TinyCNN,2001,template_release,0.9921875,0.02719273790717125,0.594320820095967,1.0,0.98028564453125,0.18955558856262464,0.984198247462731,0.2508837293445809,0.982421875,0.129150390625,0.99609375,0.99609375,0.0031922119669616222,0.99609375,1.0,True,2.54667329788208,0.35765981674194336,0.7333145181181501,200
two_concepts,TinyCNN,2001,template_retention_1,0.25,1.6224539279937744,0.9992983428820248,1.0,0.807037353515625,0.39170043056816695,0.5877673188898711,0.13341377499439508,0.25,0.250244140625,0.25,1.0,0.0004270261852070689,0.8515625,0.8359375,True,0.0879034548997879,0.6427738666534424,0.454353543895476,1
two_concepts,TinyCNN,2001,template_retention_1,0.52734375,1.2595314979553223,0.9868419187541584,1.0,0.8456878662109375,0.3952040622375541,0.8859593342121577,0.28671008151816524,0.5078125,0.269775390625,0.5234375,0.890625,0.00044181995326653123,0.9140625,0.90625,True,0.22635935246944427,0.5933578014373779,0.5992492526939924,5
two_concepts,TinyCNN,2001,template_retention_1,0.828125,1.1627583503723145,0.9745227587524786,1.0,0.89208984375,0.37348618706213776,0.8961393060935283,0.3334303651837318,0.755859375,0.245361328125,0.83984375,0.90234375,0.000620878825429827,0.984375,0.9453125,True,0.2455761730670929,0.470444917678833,0.5627089409097965,10
two_concepts,TinyCNN,2001,template_retention_1,0.92578125,1.0067733526229858,0.9623725005061751,1.0,0.9168701171875,0.3548143360356372,0.9114336791545344,0.34253716646505067,0.78515625,0.2177734375,0.9296875,0.90625,0.0014170431531965733,0.98046875,0.97265625,True,0.2892531454563141,0.3998708724975586,0.5688965126894838,20
two_concepts,TinyCNN,2001,template_retention_1,0.9765625,0.758963942527771,0.9479996264949526,1.0,0.9406280517578125,0.34933542114016364,0.9259717835456669,0.3526270401997535,0.853515625,0.195068359375,0.96875,0.96875,0.0033917282707989216,0.99609375,0.98046875,True,0.3501138687133789,0.38211512565612793,0.5733447433459133,40
two_concepts,TinyCNN,2001,template_retention_1,0.98828125,0.4860110580921173,0.9406793021110773,1.0,0.9437713623046875,0.3484550168735129,0.9574673103845975,0.3654865693015049,0.947265625,0.18115234375,0.9765625,0.98046875,0.006919771432876587,1.0,0.98046875,True,0.3794822692871094,0.36246752738952637,0.5919807410830926,80
two_concepts,TinyCNN,2001,template_retention_1,0.9921875,0.3572332561016083,0.9416702504109418,1.0,0.9408721923828125,0.3492012865163745,0.965371921195962,0.3646243724199355,0.966796875,0.171142578125,0.98828125,0.98828125,0.008365392684936523,1.0,0.98046875,True,0.3721039891242981,0.3806295394897461,0.6007475487760265,120
two_concepts,TinyCNN,2001,template_retention_1,0.98828125,0.2880556583404541,0.9432561846574476,1.0,0.95135498046875,0.35228043187954927,0.9714101496723936,0.35751190498748364,0.96484375,0.165771484375,0.984375,0.98046875,0.008941433392465115,1.0,0.984375,True,0.36152908205986023,0.40517592430114746,0.6138982446849099,160
two_concepts,TinyCNN,2001,template_retention_1,0.98828125,0.24453122913837433,0.9453131429631666,1.0,0.95098876953125,0.3529753251040149,0.9749488568682853,0.3493286718204433,0.970703125,0.1611328125,0.984375,0.98046875,0.009055150672793388,1.0,0.984375,True,0.34953615069389343,0.3620035648345947,0.625620185047842,200
two_concepts,TinyCNN,2002,random,0.46875,1.3482357263565063,0.14224950146928755,0.12970471012563026,0.850738525390625,0.30443337764821676,0.7299385038164119,0.33598363943754966,0.404296875,0.286376953125,0.53125,0.70703125,0.00020575625239871442,0.89453125,0.8984375,True,0.07739897072315216,0.45252227783203125,0.39395486437886224,1
two_concepts,TinyCNN,2002,random,0.6796875,1.226238489151001,0.1844555675855907,0.12970471012563026,0.9295196533203125,0.2980239199840367,0.8012031341584662,0.3863187033743877,0.462890625,0.211669921875,0.7265625,0.87109375,0.000557519553694874,0.94140625,0.98828125,True,0.26959314942359924,0.41472458839416504,0.41488443078407855,5
two_concepts,TinyCNN,2002,random,0.828125,0.9989033341407776,0.21438084928884527,0.12970471012563026,0.948944091796875,0.2837116026098446,0.8094515399145435,0.39490621255305614,0.626953125,0.209716796875,0.84765625,0.94140625,0.0022628209553658962,0.93359375,0.99609375,True,0.5141583681106567,0.45207929611206055,0.4145453273614874,10
two_concepts,TinyCNN,2002,random,0.90234375,0.5218989849090576,0.2571532189684853,0.12970471012563026,0.9640960693359375,0.2635639597685808,0.8289136389252599,0.37622135154936726,0.63671875,0.164794921875,0.91796875,0.9453125,0.010008713230490685,0.96875,0.98828125,True,1.0518940687179565,0.4469294548034668,0.4526922873758927,20
two_concepts,TinyCNN,2002,random,0.97265625,0.1879425048828125,0.2616565621546548,0.12970471012563026,0.9683837890625,0.25870942836280175,0.7706347903694053,0.32116845892679446,0.6796875,0.12451171875,0.984375,0.98046875,0.013196442276239395,0.96484375,0.9921875,True,1.733128309249878,0.3354983329772949,0.44946633144261083,40
two_concepts,TinyCNN,2002,random,0.96484375,0.09562204033136368,0.26160778965951087,0.12970471012563026,0.9683837890625,0.24336192985043528,0.7575162813702514,0.2631188547870158,0.69140625,0.10888671875,0.984375,0.98046875,0.012131793424487114,0.96875,1.0,True,2.293698310852051,0.3862600326538086,0.4943974265832356,80
two_concepts,TinyCNN,2002,random,0.97265625,0.07491428405046463,0.2590690605788807,0.12970471012563026,0.96746826171875,0.23976960348505022,0.7956494922803286,0.2359834073304144,0.681640625,0.10400390625,0.98046875,0.984375,0.011037890799343586,0.96484375,1.0,True,2.569002628326416,0.42633795738220215,0.5596660849499142,120
two_concepts,TinyCNN,2002,random,0.97265625,0.06709178537130356,0.256170344678576,0.12970471012563026,0.96722412109375,0.23795135087133545,0.779143399641836,0.21990491538666243,0.68359375,0.100830078125,0.98046875,0.984375,0.010149355046451092,0.96484375,0.99609375,True,2.747551679611206,0.398693323135376,0.5592384842551735,160
two_concepts,TinyCNN,2002,random,0.97265625,0.06321834027767181,0.2541272045597393,0.12970471012563026,0.96624755859375,0.2363152961574135,0.7748074626038626,0.20924100527824532,0.685546875,0.099853515625,0.98046875,0.984375,0.009448125958442688,0.96875,1.0,True,2.8789024353027344,0.3726651668548584,0.5655664573256173,200
two_concepts,TinyCNN,2002,random_unitnorm,0.42578125,1.3443305492401123,0.1322369704879034,0.12970470992271838,0.818878173828125,0.2938553959046431,0.7215662651100856,0.2919225063738994,0.419921875,0.27783203125,0.49609375,0.61328125,0.0006737180519849062,0.8046875,0.8671875,True,0.08280137181282043,0.38820433616638184,0.4296437587361862,1
two_concepts,TinyCNN,2002,random_unitnorm,0.703125,1.2213245630264282,0.15477807605163432,0.12970470992271838,0.9036407470703125,0.29149520820080715,0.7793543649187876,0.3905503901780748,0.470703125,0.22607421875,0.7109375,0.8125,0.0009996064472943544,0.9453125,0.953125,True,0.2808768153190613,0.4083747863769531,0.3888039747407128,5
two_concepts,TinyCNN,2002,random_unitnorm,0.83203125,1.0205254554748535,0.17292556983577895,0.12970470992271838,0.9297027587890625,0.2969219833232698,0.8143937305211228,0.3890822609338256,0.595703125,0.22265625,0.85546875,0.92578125,0.002626709872856736,0.97265625,0.98046875,True,0.5143416523933411,0.4410552978515625,0.42531146958729726,10
two_concepts,TinyCNN,2002,random_unitnorm,0.91796875,0.5780654549598694,0.2201980973544887,0.12970470992271838,0.9488372802734375,0.2921428487929408,0.8399140748504661,0.3615547374079584,0.658203125,0.176025390625,0.9140625,0.94140625,0.00909280963242054,0.98046875,0.9921875,True,1.0000557899475098,0.3784012794494629,0.4783593374425077,20
two_concepts,TinyCNN,2002,random_unitnorm,0.98046875,0.19966542720794678,0.2477399754285953,0.12970470992271838,0.95880126953125,0.27741297292768347,0.791692498228284,0.30951481481799503,0.685546875,0.12646484375,0.984375,0.98046875,0.013195279985666275,0.9765625,0.9921875,True,1.7048741579055786,0.3819282054901123,0.482177683410289,40
two_concepts,TinyCNN,2002,random_unitnorm,0.984375,0.09124049544334412,0.25297276094243165,0.12970470992271838,0.963623046875,0.26494906258488937,0.7843011677264868,0.25457213721270294,0.6953125,0.11279296875,0.98046875,0.99609375,0.010809589177370071,0.96875,0.98828125,True,2.292196750640869,0.36193156242370605,0.5297290305137838,80
two_concepts,TinyCNN,2002,random_unitnorm,0.984375,0.06773743033409119,0.2534493204863749,0.12970470992271838,0.96502685546875,0.2625364773361234,0.7791029042724339,0.22963548062861855,0.693359375,0.109375,0.98046875,0.99609375,0.009811973199248314,0.96875,0.9921875,True,2.5762059688568115,0.36798882484436035,0.5494674236438153,120
two_concepts,TinyCNN,2002,random_unitnorm,0.984375,0.058283399790525436,0.2534479892126789,0.12970470992271838,0.96466064453125,0.262608613542653,0.7758840641911321,0.2155315220398587,0.6953125,0.1083984375,0.98046875,0.99609375,0.009142790921032429,0.98046875,0.9921875,True,2.763096332550049,0.3621408939361572,0.5603525421512734,160
two_concepts,TinyCNN,2002,random_unitnorm,0.984375,0.052821431308984756,0.2530910359216836,0.12970470992271838,0.96478271484375,0.2620385514557274,0.7735861614788218,0.20580954765937676,0.6953125,0.108154296875,0.984375,0.9921875,0.00876183807849884,0.98046875,0.9921875,True,2.9018068313598633,0.3970634937286377,0.567776613819445,200
two_concepts,TinyCNN,2002,template_init,0.35546875,1.3748914003372192,0.9984187928658818,1.0,0.7744903564453125,0.3891902827536253,0.5438122429856823,0.14962112569883057,0.3828125,0.25048828125,0.37109375,0.85546875,0.00033420618274249136,0.8359375,0.83203125,True,0.08604473620653152,0.599853515625,0.39419111728685174,1
two_concepts,TinyCNN,2002,template_init,0.69921875,1.2117092609405518,0.9673130751214118,1.0,0.856109619140625,0.3700090833775924,0.8907290408644184,0.3154558104558779,0.52734375,0.24560546875,0.703125,0.85546875,0.0006313243065960705,0.9453125,0.98828125,True,0.28541508316993713,0.5479531288146973,0.5752732304085405,5
two_concepts,TinyCNN,2002,template_init,0.84765625,1.0303069353103638,0.9032468102683836,1.0,0.9243011474609375,0.3329741647351461,0.8671852676165648,0.3606530683275728,0.62890625,0.2138671875,0.85546875,0.8984375,0.0015409355983138084,0.9609375,0.98828125,True,0.5204200744628906,0.45299601554870605,0.506532199288992,10
two_concepts,TinyCNN,2002,template_init,0.95703125,0.6634372472763062,0.7722435547029445,1.0,0.9673614501953125,0.32389432074429736,0.8922462825769661,0.36812327397786526,0.779296875,0.179443359375,0.97265625,0.96875,0.004442471079528332,0.98828125,0.99609375,True,0.9888584017753601,0.35698795318603516,0.5241230085991009,20
two_concepts,TinyCNN,2002,template_init,0.98046875,0.26289287209510803,0.6407746853958878,1.0,0.9765777587890625,0.27396318229663075,0.9174508291733178,0.3422663928634398,0.84375,0.16650390625,0.97265625,0.98046875,0.008893267251551151,0.984375,0.9921875,True,1.7276010513305664,0.34464478492736816,0.5751844363098779,40
two_concepts,TinyCNN,2002,template_init,0.984375,0.10539692640304565,0.5614700411849585,1.0,0.9808807373046875,0.24245657111282137,0.9179346481557203,0.2902538590851532,0.869140625,0.138916015625,0.9765625,0.98828125,0.009693282656371593,0.98828125,0.9921875,True,2.4689393043518066,0.34209275245666504,0.6276807890705671,80
two_concepts,TinyCNN,2002,template_init,0.984375,0.07249265909194946,0.5330033194748381,1.0,0.9821319580078125,0.22708154491984017,0.9045475065920773,0.2634984174428524,0.84765625,0.12939453125,0.9765625,0.98828125,0.00952843390405178,0.98828125,0.9921875,True,2.860870122909546,0.35759520530700684,0.6410490891492249,120
two_concepts,TinyCNN,2002,template_init,0.98828125,0.058968573808670044,0.517279694070716,1.0,0.9829254150390625,0.22138804846775612,0.8918913984470332,0.2474959716225022,0.837890625,0.124267578125,0.9765625,0.984375,0.009251762181520462,0.98828125,0.9921875,True,3.121750831604004,0.35082244873046875,0.6443954268245311,160
two_concepts,TinyCNN,2002,template_init,0.98828125,0.05195224657654762,0.5076850029241043,1.0,0.9831085205078125,0.21664988393185425,0.8810221065314923,0.23635463873849677,0.82421875,0.119384765625,0.98046875,0.98828125,0.009281814098358154,0.98828125,0.9921875,True,3.3167128562927246,0.33502888679504395,0.6446674677929956,200
two_concepts,TinyCNN,2002,template_release,0.32421875,1.3752597570419312,0.9987412030432623,1.0,0.7752838134765625,0.38929258354905494,0.5483357934262478,0.14949988436632755,0.369140625,0.2509765625,0.359375,0.83203125,0.0003316738293506205,0.8359375,0.8359375,True,0.07155585289001465,0.6558854579925537,0.3988359090599203,1
two_concepts,TinyCNN,2002,template_release,0.671875,1.2255620956420898,0.9809883055299888,1.0,0.849273681640625,0.36139156570487263,0.8871538918524559,0.3072917971053526,0.59765625,0.264892578125,0.6796875,0.828125,0.0005358416819944978,0.91015625,0.953125,True,0.19940078258514404,0.6645874977111816,0.5798620947471033,5
two_concepts,TinyCNN,2002,template_release,0.83984375,1.1061534881591797,0.9636083249554586,1.0,0.9066925048828125,0.3535513615282039,0.9116381103415088,0.3458239697656397,0.6796875,0.22216796875,0.82421875,0.90625,0.0009950429666787386,0.921875,0.96875,True,0.27943700551986694,0.5888197422027588,0.565814140575869,10
two_concepts,TinyCNN,2002,template_release,0.9140625,0.9165069460868835,0.9440365341063672,1.0,0.9379730224609375,0.343559344302761,0.9088482127647411,0.35812823234845576,0.69921875,0.204833984375,0.91015625,0.92578125,0.002214871346950531,0.96484375,1.0,True,0.36179494857788086,0.37121129035949707,0.5507199804162854,20
two_concepts,TinyCNN,2002,template_release,0.9453125,0.5979403257369995,0.9078720368724995,1.0,0.9445648193359375,0.3225112492965927,0.9308601211192326,0.3664105243947039,0.859375,0.20654296875,0.94921875,0.953125,0.005884401500225067,0.9765625,0.9921875,True,0.5048115849494934,0.39852213859558105,0.5644495967245287,40
two_concepts,TinyCNN,2002,template_release,0.98828125,0.2077386975288391,0.7980482890944517,1.0,0.957794189453125,0.28036039469057966,0.9505877224076317,0.34105477538795775,0.9140625,0.186767578125,0.98046875,0.984375,0.012250281870365143,0.98046875,0.98828125,True,0.9589194059371948,0.346907377243042,0.609532947019674,80
two_concepts,TinyCNN,2002,template_release,0.984375,0.08430568873882294,0.649692299641393,1.0,0.971649169921875,0.2196543448950639,0.9442018139970852,0.29203258072017746,0.912109375,0.154296875,0.98046875,0.98046875,0.012031554244458675,0.98828125,0.99609375,True,1.7354860305786133,0.3727834224700928,0.6521692332769078,120
two_concepts,TinyCNN,2002,template_release,0.9921875,0.06076585128903389,0.6020230535519868,1.0,0.97406005859375,0.20355850065132775,0.9399555715456102,0.2687496720899072,0.896484375,0.142822265625,0.9765625,0.984375,0.012398271821439266,0.98828125,0.99609375,True,2.0885558128356934,0.35098862648010254,0.671205899455703,160
two_concepts,TinyCNN,2002,template_release,0.98828125,0.05053964629769325,0.5748467630303897,1.0,0.9756011962890625,0.19162672017611088,0.9370351925619939,0.25489124963987075,0.888671875,0.139892578125,0.9765625,0.984375,0.012598089873790741,0.98828125,0.99609375,True,2.3214635848999023,0.3591647148132324,0.6821439429221231,200
two_concepts,TinyCNN,2002,template_retention_1,0.32421875,1.3752597570419312,0.9987412030432623,1.0,0.7752838134765625,0.38929258354905494,0.5483357934262478,0.14949988436632755,0.369140625,0.2509765625,0.359375,0.83203125,0.0003316738293506205,0.8359375,0.8359375,True,0.07155585289001465,0.5830161571502686,0.3988359090599203,1
two_concepts,TinyCNN,2002,template_retention_1,0.671875,1.2255620956420898,0.9809883055299888,1.0,0.849273681640625,0.36139156570487263,0.8871538918524559,0.3072917971053526,0.59765625,0.264892578125,0.6796875,0.828125,0.0005358416819944978,0.91015625,0.953125,True,0.19940078258514404,0.6528656482696533,0.5798620947471033,5
two_concepts,TinyCNN,2002,template_retention_1,0.83984375,1.1061534881591797,0.9636083249554586,1.0,0.9066925048828125,0.3535513615282039,0.9116381103415088,0.3458239697656397,0.6796875,0.22216796875,0.82421875,0.90625,0.0009950429666787386,0.921875,0.96875,True,0.27943700551986694,0.6268107891082764,0.565814140575869,10
two_concepts,TinyCNN,2002,template_retention_1,0.91015625,0.932263195514679,0.9485101815148843,1.0,0.93365478515625,0.3467646746186037,0.9104653056786357,0.35704112292581963,0.693359375,0.207275390625,0.90234375,0.921875,0.002128277439624071,0.9609375,0.99609375,True,0.3421308100223541,0.37030506134033203,0.5534241827528161,20
two_concepts,TinyCNN,2002,template_retention_1,0.93359375,0.6936718225479126,0.9350316104420249,1.0,0.936676025390625,0.3282691925730592,0.8985266866023038,0.36140319305904817,0.759765625,0.205322265625,0.93359375,0.9375,0.004941864404827356,0.9765625,0.99609375,True,0.3937562108039856,0.36541008949279785,0.5371234935432556,40
two_concepts,TinyCNN,2002,template_retention_1,0.9453125,0.46604520082473755,0.9320997004254032,1.0,0.93548583984375,0.3251866867810216,0.9412715458126241,0.3581136582535752,0.87890625,0.203857421875,0.9453125,0.953125,0.009461013600230217,0.96875,1.0,True,0.39666998386383057,0.3819694519042969,0.5831578875590488,80
two_concepts,TinyCNN,2002,template_retention_1,0.95703125,0.36983993649482727,0.934671649507843,1.0,0.933990478515625,0.32921907131929395,0.9488266856587155,0.35058983938351257,0.900390625,0.20068359375,0.95703125,0.953125,0.01160111278295517,0.97265625,1.0,True,0.38045981526374817,0.39337825775146484,0.598236846275203,120
two_concepts,TinyCNN,2002,template_retention_1,0.96875,0.30837875604629517,0.9368975360648779,1.0,0.9335784912109375,0.33124128975285294,0.952414693980717,0.34469721704661604,0.9140625,0.198974609375,0.96875,0.96875,0.012707246467471123,0.97265625,1.0,True,0.3670250177383423,0.3725905418395996,0.6077174769341009,160
two_concepts,TinyCNN,2002,template_retention_1,0.96484375,0.27502167224884033,0.9400854733145625,1.0,0.9333648681640625,0.33480731763194915,0.9521963130688087,0.3392444914215329,0.91796875,0.191650390625,0.96875,0.97265625,0.013259241357445717,0.96875,1.0,True,0.35280734300613403,0.371429443359375,0.6129518216472758,200
two_concepts,TinyCNN,2003,random,0.3671875,1.3473225831985474,0.14878429767542664,0.14504698562871635,0.8410186767578125,0.2106613582860657,0.7714008347296547,0.3151460498921405,0.326171875,0.286376953125,0.36328125,0.87109375,0.00016330622020177543,0.8828125,0.87890625,True,0.07683039456605911,0.3737776279449463,0.4562547848375142,1
two_concepts,TinyCNN,2003,random,0.58203125,1.204616904258728,0.17709535838673432,0.14504698562871635,0.96240234375,0.2309262146137665,0.6539404334197312,0.3708214621374914,0.34375,0.2890625,0.546875,0.90234375,0.00042221974581480026,0.9921875,0.98046875,True,0.2776402533054352,0.37839508056640625,0.2831189712822398,5
two_concepts,TinyCNN,2003,random,0.875,0.9708146452903748,0.20334636325286318,0.14504698562871635,0.98492431640625,0.22723788708691567,0.616718217372739,0.38205330580231756,0.43359375,0.22802734375,0.859375,0.9453125,0.001419611508026719,0.9921875,0.9921875,True,0.5171260833740234,0.3777949810028076,0.23466491157042146,10
two_concepts,TinyCNN,2003,random,0.9609375,0.45112183690071106,0.21618876158470154,0.14504698562871635,0.9918212890625,0.19170541271288782,0.7530304509778931,0.3668380964592747,0.580078125,0.150634765625,0.93359375,0.96484375,0.004703913815319538,1.0,0.99609375,True,1.0559004545211792,0.3399162292480469,0.38619235451861844,20
two_concepts,TinyCNN,2003,random,0.99609375,0.11536481976509094,0.21721494029453198,0.14504698562871635,0.99517822265625,0.18072497870640375,0.7730125099685022,0.2964575493262943,0.611328125,0.09912109375,0.99609375,0.9921875,0.006881835870444775,1.0,1.0,True,1.7419688701629639,0.3650248050689697,0.4765549606422079,40
two_concepts,TinyCNN,2003,random,1.0,0.03187793120741844,0.2086217841283768,0.14504698562871635,0.995361328125,0.17571977026381208,0.7873480849690673,0.23723389822202834,0.65234375,0.092041015625,0.99609375,0.99609375,0.004578659776598215,1.0,1.0,True,2.3171727657318115,0.3649146556854248,0.5501141867470389,80
two_concepts,TinyCNN,2003,random,1.0,0.015233063139021397,0.20151968633803688,0.14504698562871635,0.99542236328125,0.17404535678629895,0.7916537269956303,0.2104476895863333,0.68359375,0.0908203125,1.0,1.0,0.003048607148230076,1.0,1.0,True,2.6248817443847656,0.38982677459716797,0.581206037409297,120
two_concepts,TinyCNN,2003,random,1.0,0.009355991147458553,0.19881954930138987,0.14504698562871635,0.995361328125,0.1721038883871219,0.7957356788072324,0.1948003960292263,0.6953125,0.0908203125,1.0,1.0,0.0023210966028273106,1.0,1.0,True,2.8307666778564453,0.33855175971984863,0.6009352827780061,160
two_concepts,TinyCNN,2003,random,1.0,0.006504699122160673,0.1971411811737514,0.14504698562871635,0.99554443359375,0.16941479680133675,0.7981386448160743,0.1841941731753931,0.70703125,0.09228515625,1.0,1.0,0.001962479669600725,1.0,1.0,True,2.9838502407073975,0.34067487716674805,0.6139444716406812,200
two_concepts,TinyCNN,2003,random_unitnorm,0.359375,1.3412593603134155,0.14177109293496248,0.14504698603386157,0.810516357421875,0.2028924078646167,0.8282122246946417,0.29843854341043075,0.330078125,0.27490234375,0.36328125,0.8515625,0.0004433175490703434,0.80078125,0.8203125,True,0.07928247004747391,0.36130189895629883,0.529773681284211,1
two_concepts,TinyCNN,2003,random_unitnorm,0.55078125,1.1976550817489624,0.1549540106010983,0.14504698603386157,0.9484405517578125,0.21540178059068843,0.8486174170479495,0.3696547771507772,0.421875,0.285400390625,0.55859375,0.9140625,0.0007740854634903371,0.98046875,0.95703125,True,0.2918272614479065,0.5605814456939697,0.47896263989717225,5
two_concepts,TinyCNN,2003,random_unitnorm,0.86328125,0.9633970260620117,0.1663025795730262,0.14504698603386157,0.951171875,0.23528150313688972,0.8725624708175653,0.36098525380380353,0.662109375,0.221923828125,0.86328125,0.9609375,0.002118220552802086,0.984375,0.98046875,True,0.5300189256668091,0.3937404155731201,0.5115772170137618,10
two_concepts,TinyCNN,2003,random_unitnorm,0.94140625,0.4796488881111145,0.18393976323593247,0.14504698603386157,0.96246337890625,0.21809785280373273,0.801692493020315,0.34774326853345916,0.623046875,0.16259765625,0.9375,0.96484375,0.0057232193648815155,1.0,0.984375,True,1.0248593091964722,0.35765504837036133,0.4539492244868558,20
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.12912842631340027,0.18433248687442744,0.14504698603386157,0.99359130859375,0.19433027035308748,0.8367800495328711,0.28874834527708426,0.732421875,0.103271484375,1.0,1.0,0.007294244598597288,1.0,1.0,True,1.7311561107635498,0.32790446281433105,0.5480317042557868,40
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.03707358241081238,0.1871362994217129,0.14504698603386157,0.9951171875,0.1847906730416523,0.8095462712142585,0.23221891684649212,0.72265625,0.09423828125,1.0,1.0,0.004443355370312929,1.0,1.0,True,2.319305658340454,0.3244016170501709,0.5773273543677664,80
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.01912289299070835,0.18696236088185736,0.14504698603386157,0.99542236328125,0.17862806674854828,0.7951175715975627,0.20729645832845076,0.716796875,0.091064453125,1.0,1.0,0.0029813149012625217,1.0,1.0,True,2.624431610107422,0.3515191078186035,0.5878211132691119,120
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.012197626754641533,0.18630800608913684,0.14504698603386157,0.99615478515625,0.17477639936051534,0.7868235222736022,0.1932025208478776,0.71484375,0.09326171875,1.0,1.0,0.0021349170710891485,1.0,1.0,True,2.8281145095825195,0.372722864151001,0.5936210014257246,160
two_concepts,TinyCNN,2003,random_unitnorm,1.0,0.00874944869428873,0.18524876270641077,0.14504698603386157,0.996337890625,0.17190061036262808,0.7804741787180479,0.18351614821152706,0.708984375,0.09326171875,1.0,1.0,0.0018553914269432425,1.0,1.0,True,2.980825424194336,0.34686732292175293,0.5969580305065209,200
two_concepts,TinyCNN,2003,template_init,0.19140625,1.368930697441101,0.9987438901209855,1.0,0.775390625,0.39020385050962625,0.840154129270535,0.17386715326386698,0.205078125,0.263427734375,0.2265625,0.9140625,0.00023259379668161273,0.8359375,0.82421875,True,0.08478793501853943,0.6216132640838623,0.6662869760066681,1
two_concepts,TinyCNN,2003,template_init,0.59765625,1.2510855197906494,0.9728241165766949,1.0,0.83453369140625,0.35196550879168326,0.908201326939598,0.32717909426602987,0.498046875,0.298095703125,0.60546875,0.80078125,0.00029695985722355545,0.93359375,0.91015625,True,0.26382577419281006,0.6034588813781738,0.5810222326735681,5
two_concepts,TinyCNN,2003,template_init,0.78125,1.0974242687225342,0.9139370101221638,1.0,0.8468170166015625,0.33445399816214105,0.9154249273277507,0.3753103291718197,0.548828125,0.237548828125,0.76171875,0.90625,0.0007139773806557059,0.97265625,0.9609375,True,0.4827769696712494,0.5242757797241211,0.540114598155931,10
two_concepts,TinyCNN,2003,template_init,0.95703125,0.7096884846687317,0.7803118443509152,1.0,0.9642791748046875,0.31784013137836387,0.8865141276102438,0.37200773000757753,0.625,0.21826171875,0.9609375,0.96484375,0.0028077622409909964,0.99609375,0.98046875,True,0.9604618549346924,0.34919118881225586,0.5145063976026663,20
