architecture,method,k,metric,block,delta
TwoLayerCNN,contrast,4,causal_usefulness,4018,-0.19256040966658516
TwoLayerCNN,contrast,4,causal_usefulness,4019,-0.048262071879307034
TwoLayerCNN,contrast,8,causal_usefulness,4000,-0.08358965891096426
TwoLayerCNN,contrast,8,causal_usefulness,4001,0.02009049566967369
TwoLayerCNN,contrast,8,causal_usefulness,4002,0.09144066936604012
TwoLayerCNN,contrast,8,causal_usefulness,4003,0.07143412264716476
TwoLayerCNN,contrast,8,causal_usefulness,4004,-0.05392351704769738
TwoLayerCNN,contrast,8,causal_usefulness,4005,-0.013929242068361658
TwoLayerCNN,contrast,8,causal_usefulness,4006,-0.034651947246086556
TwoLayerCNN,contrast,8,causal_usefulness,4007,0.14229833613005816
TwoLayerCNN,contrast,8,causal_usefulness,4008,-0.1318782957526745
TwoLayerCNN,contrast,8,causal_usefulness,4009,0.017937085455184132
TwoLayerCNN,contrast,8,causal_usefulness,4010,-0.1479828500663084
TwoLayerCNN,contrast,8,causal_usefulness,4011,-0.08799856800067873
TwoLayerCNN,contrast,8,causal_usefulness,4012,0.1921703906000669
TwoLayerCNN,contrast,8,causal_usefulness,4013,0.09792221430045644
TwoLayerCNN,contrast,8,causal_usefulness,4014,0.12090303142460812
TwoLayerCNN,contrast,8,causal_usefulness,4015,-0.07820979527089444
TwoLayerCNN,contrast,8,causal_usefulness,4016,-0.14053973755835547
TwoLayerCNN,contrast,8,causal_usefulness,4017,0.09608983368214097
TwoLayerCNN,contrast,8,causal_usefulness,4018,0.1391605102087281
TwoLayerCNN,contrast,8,causal_usefulness,4019,0.06300641880013536
TwoLayerCNN,auroc,1,causal_usefulness,4000,0.003634788778379583
TwoLayerCNN,auroc,1,causal_usefulness,4001,0.010043615591240312
TwoLayerCNN,auroc,1,causal_usefulness,4002,-0.005284311015219742
TwoLayerCNN,auroc,1,causal_usefulness,4003,-0.014737043375379483
TwoLayerCNN,auroc,1,causal_usefulness,4004,0.0034497484618392776
TwoLayerCNN,auroc,1,causal_usefulness,4005,0.0011639743304608097
TwoLayerCNN,auroc,1,causal_usefulness,4006,0.009974613120627487
TwoLayerCNN,auroc,1,causal_usefulness,4007,-0.000782345454042363
TwoLayerCNN,auroc,1,causal_usefulness,4008,0.006654564262657009
TwoLayerCNN,auroc,1,causal_usefulness,4009,0.0005613034580618376
TwoLayerCNN,auroc,1,causal_usefulness,4010,-0.08029435576782783
TwoLayerCNN,auroc,1,causal_usefulness,4011,-0.012085399494343146
TwoLayerCNN,auroc,1,causal_usefulness,4012,0.0004795502582376765
TwoLayerCNN,auroc,1,causal_usefulness,4013,-0.004904770048838783
TwoLayerCNN,auroc,1,causal_usefulness,4014,0.0045896580579907476
TwoLayerCNN,auroc,1,causal_usefulness,4015,1.9133169811683115e-05
TwoLayerCNN,auroc,1,causal_usefulness,4016,-0.02036183771526065
TwoLayerCNN,auroc,1,causal_usefulness,4017,0.006735527030086785
TwoLayerCNN,auroc,1,causal_usefulness,4018,-0.002817838388847735
TwoLayerCNN,auroc,1,causal_usefulness,4019,-0.005091788616571891
TwoLayerCNN,auroc,2,causal_usefulness,4000,-0.0029503226075287825
TwoLayerCNN,auroc,2,causal_usefulness,4001,0.005193158745480389
TwoLayerCNN,auroc,2,causal_usefulness,4002,-0.019691723610716666
TwoLayerCNN,auroc,2,causal_usefulness,4003,-0.013858313050913451
TwoLayerCNN,auroc,2,causal_usefulness,4004,-0.02620065166544215
TwoLayerCNN,auroc,2,causal_usefulness,4005,-0.01643750967496524
TwoLayerCNN,auroc,2,causal_usefulness,4006,0.01740667758214065
TwoLayerCNN,auroc,2,causal_usefulness,4007,-0.015308650632266357
TwoLayerCNN,auroc,2,causal_usefulness,4008,0.005686338735363172
TwoLayerCNN,auroc,2,causal_usefulness,4009,0.008204955219364957
TwoLayerCNN,auroc,2,causal_usefulness,4010,-0.09648098107815162
TwoLayerCNN,auroc,2,causal_usefulness,4011,-0.085185795143952
TwoLayerCNN,auroc,2,causal_usefulness,4012,-0.031074057441978845
TwoLayerCNN,auroc,2,causal_usefulness,4013,-0.006081790467630313
TwoLayerCNN,auroc,2,causal_usefulness,4014,0.0014772242104552635
TwoLayerCNN,auroc,2,causal_usefulness,4015,-0.03585615023325281
TwoLayerCNN,auroc,2,causal_usefulness,4016,-0.003993445502875212
TwoLayerCNN,auroc,2,causal_usefulness,4017,-0.025498800823114218
TwoLayerCNN,auroc,2,causal_usefulness,4018,-0.02287024963500664
TwoLayerCNN,auroc,2,causal_usefulness,4019,-0.002461500328258065
TwoLayerCNN,auroc,4,causal_usefulness,4000,-0.028475142684485547
TwoLayerCNN,auroc,4,causal_usefulness,4001,-0.037006561765226195
TwoLayerCNN,auroc,4,causal_usefulness,4002,-0.09909508885401064
TwoLayerCNN,auroc,4,causal_usefulness,4003,-0.07107003662629624
TwoLayerCNN,auroc,4,causal_usefulness,4004,-0.057698353090275864
TwoLayerCNN,auroc,4,causal_usefulness,4005,-0.013196493532066991
TwoLayerCNN,auroc,4,causal_usefulness,4006,-0.005320990649395646
TwoLayerCNN,auroc,4,causal_usefulness,4007,-0.04446548729173505
TwoLayerCNN,auroc,4,causal_usefulness,4008,-0.21443238530077932
TwoLayerCNN,auroc,4,causal_usefulness,4009,-0.024123383688837846
TwoLayerCNN,auroc,4,causal_usefulness,4010,-0.1341395929499251
TwoLayerCNN,auroc,4,causal_usefulness,4011,-0.1617167914534039
TwoLayerCNN,auroc,4,causal_usefulness,4012,-0.04144674437675723
TwoLayerCNN,auroc,4,causal_usefulness,4013,-0.0148852930050105
TwoLayerCNN,auroc,4,causal_usefulness,4014,0.025743690617012788
TwoLayerCNN,auroc,4,causal_usefulness,4015,-0.028612654702782486
TwoLayerCNN,auroc,4,causal_usefulness,4016,-0.001909717521872481
TwoLayerCNN,auroc,4,causal_usefulness,4017,-0.12899289912265213
TwoLayerCNN,auroc,4,causal_usefulness,4018,-0.18347315248689844
TwoLayerCNN,auroc,4,causal_usefulness,4019,-0.048262071879307034
TwoLayerCNN,auroc,8,causal_usefulness,4000,-0.09115687818308948
TwoLayerCNN,auroc,8,causal_usefulness,4001,0.178637986786927
TwoLayerCNN,auroc,8,causal_usefulness,4002,0.11070059577317237
TwoLayerCNN,auroc,8,causal_usefulness,4003,0.14139972968614956
TwoLayerCNN,auroc,8,causal_usefulness,4004,0.039555222693698044
TwoLayerCNN,auroc,8,causal_usefulness,4005,-0.0029976079268517752
TwoLayerCNN,auroc,8,causal_usefulness,4006,-0.04633724934786776
TwoLayerCNN,auroc,8,causal_usefulness,4007,0.14229833613005816
TwoLayerCNN,auroc,8,causal_usefulness,4008,-0.1318782957526745
TwoLayerCNN,auroc,8,causal_usefulness,4009,-0.00809026696274473
TwoLayerCNN,auroc,8,causal_usefulness,4010,-0.15182752326339555
TwoLayerCNN,auroc,8,causal_usefulness,4011,-0.14460592395692407
TwoLayerCNN,auroc,8,causal_usefulness,4012,0.19192921576433908
TwoLayerCNN,auroc,8,causal_usefulness,4013,0.09792221430045644
TwoLayerCNN,auroc,8,causal_usefulness,4014,0.12090303142460812
TwoLayerCNN,auroc,8,causal_usefulness,4015,-0.07820979527089444
TwoLayerCNN,auroc,8,causal_usefulness,4016,-0.043972874069536205
TwoLayerCNN,auroc,8,causal_usefulness,4017,0.09250847323150801
TwoLayerCNN,auroc,8,causal_usefulness,4018,0.1376766723607128
TwoLayerCNN,auroc,8,causal_usefulness,4019,-0.02555749226551196
TwoLayerCNN,validation_patch,1,causal_usefulness,4000,-0.005435008591035684
TwoLayerCNN,validation_patch,1,causal_usefulness,4001,-0.038537561224256695
TwoLayerCNN,validation_patch,1,causal_usefulness,4002,-0.03792498646808527
TwoLayerCNN,validation_patch,1,causal_usefulness,4003,-0.006321744961296422
TwoLayerCNN,validation_patch,1,causal_usefulness,4004,-0.018689068251615024
TwoLayerCNN,validation_patch,1,causal_usefulness,4005,-0.0033845729310849337
TwoLayerCNN,validation_patch,1,causal_usefulness,4006,-0.02680777334448474
TwoLayerCNN,validation_patch,1,causal_usefulness,4007,-0.012557647382460721
TwoLayerCNN,validation_patch,1,causal_usefulness,4008,-0.05355794571928915
TwoLayerCNN,validation_patch,1,causal_usefulness,4009,0.0646041107349672
TwoLayerCNN,validation_patch,1,causal_usefulness,4010,-0.08032533150666597
TwoLayerCNN,validation_patch,1,causal_usefulness,4011,-0.009861569700247846
TwoLayerCNN,validation_patch,1,causal_usefulness,4012,0.0020651060725121184
TwoLayerCNN,validation_patch,1,causal_usefulness,4013,-0.024955664501512945
TwoLayerCNN,validation_patch,1,causal_usefulness,4014,-0.011004179880942239
TwoLayerCNN,validation_patch,1,causal_usefulness,4015,-0.012819536593139655
TwoLayerCNN,validation_patch,1,causal_usefulness,4016,-0.02269241724977608
TwoLayerCNN,validation_patch,1,causal_usefulness,4017,-0.006289483972350796
TwoLayerCNN,validation_patch,1,causal_usefulness,4018,-0.01015527938324777
TwoLayerCNN,validation_patch,1,causal_usefulness,4019,-0.013631023992273117
TwoLayerCNN,validation_patch,2,causal_usefulness,4000,-0.00755568897042222
TwoLayerCNN,validation_patch,2,causal_usefulness,4001,-0.11562566857367933
TwoLayerCNN,validation_patch,2,causal_usefulness,4002,-0.08671211612577476
TwoLayerCNN,validation_patch,2,causal_usefulness,4003,0.013208115837917034
TwoLayerCNN,validation_patch,2,causal_usefulness,4004,-0.08575926880704741
TwoLayerCNN,validation_patch,2,causal_usefulness,4005,-0.014025061492554974
TwoLayerCNN,validation_patch,2,causal_usefulness,4006,-0.06790387476142978
TwoLayerCNN,validation_patch,2,causal_usefulness,4007,-0.033968376778207826
TwoLayerCNN,validation_patch,2,causal_usefulness,4008,-0.13530126866745662
TwoLayerCNN,validation_patch,2,causal_usefulness,4009,0.12485031544534511
TwoLayerCNN,validation_patch,2,causal_usefulness,4010,-0.1865968841012704
TwoLayerCNN,validation_patch,2,causal_usefulness,4011,-0.058672262208302045
TwoLayerCNN,validation_patch,2,causal_usefulness,4012,-0.021025099210748646
TwoLayerCNN,validation_patch,2,causal_usefulness,4013,-0.059975686918458074
TwoLayerCNN,validation_patch,2,causal_usefulness,4014,-0.034573463043534036
TwoLayerCNN,validation_patch,2,causal_usefulness,4015,-0.0560224854207296
TwoLayerCNN,validation_patch,2,causal_usefulness,4016,-0.035464885712877134
TwoLayerCNN,validation_patch,2,causal_usefulness,4017,-0.03919013712826984
TwoLayerCNN,validation_patch,2,causal_usefulness,4018,-0.06134177137316746
TwoLayerCNN,validation_patch,2,causal_usefulness,4019,-0.048819849421833456
TwoLayerCNN,validation_patch,4,causal_usefulness,4000,0.033568962535509284
TwoLayerCNN,validation_patch,4,causal_usefulness,4001,0.009949521964903951
TwoLayerCNN,validation_patch,4,causal_usefulness,4002,-0.03247480065315922
TwoLayerCNN,validation_patch,4,causal_usefulness,4003,0.09797180344988465
TwoLayerCNN,validation_patch,4,causal_usefulness,4004,-0.17194049606712142
TwoLayerCNN,validation_patch,4,causal_usefulness,4005,-0.1262877688211489
TwoLayerCNN,validation_patch,4,causal_usefulness,4006,0.06016676624578415
TwoLayerCNN,validation_patch,4,causal_usefulness,4007,0.02899022661969375
TwoLayerCNN,validation_patch,4,causal_usefulness,4008,-0.0924840262715726
TwoLayerCNN,validation_patch,4,causal_usefulness,4009,0.3165886669078824
TwoLayerCNN,validation_patch,4,causal_usefulness,4010,-0.10510197314051312
TwoLayerCNN,validation_patch,4,causal_usefulness,4011,-0.07180136093942624
TwoLayerCNN,validation_patch,4,causal_usefulness,4012,0.009160150180595517
TwoLayerCNN,validation_patch,4,causal_usefulness,4013,-0.04937010606724235
TwoLayerCNN,validation_patch,4,causal_usefulness,4014,-0.004120257543318462
TwoLayerCNN,validation_patch,4,causal_usefulness,4015,-0.17010477665255425
TwoLayerCNN,validation_patch,4,causal_usefulness,4016,-0.12920719906156425
TwoLayerCNN,validation_patch,4,causal_usefulness,4017,0.07308392288058363
TwoLayerCNN,validation_patch,4,causal_usefulness,4018,0.004652048855563806
TwoLayerCNN,validation_patch,4,causal_usefulness,4019,-0.12143788943919526
TwoLayerCNN,validation_patch,8,causal_usefulness,4000,0.017509887624045928
TwoLayerCNN,validation_patch,8,causal_usefulness,4001,0.009228007134808758
TwoLayerCNN,validation_patch,8,causal_usefulness,4002,0.03711385923690802
TwoLayerCNN,validation_patch,8,causal_usefulness,4003,0.05534858249713859
TwoLayerCNN,validation_patch,8,causal_usefulness,4004,-0.050192527640772755
TwoLayerCNN,validation_patch,8,causal_usefulness,4005,0.025910766585076295
TwoLayerCNN,validation_patch,8,causal_usefulness,4006,-0.0001525228655384625
TwoLayerCNN,validation_patch,8,causal_usefulness,4007,0.09074901450199624
TwoLayerCNN,validation_patch,8,causal_usefulness,4008,0.00012624020585383366
TwoLayerCNN,validation_patch,8,causal_usefulness,4009,0.01791375509265558
TwoLayerCNN,validation_patch,8,causal_usefulness,4010,0.026273440503697065
TwoLayerCNN,validation_patch,8,causal_usefulness,4011,0.021643972276488066
TwoLayerCNN,validation_patch,8,causal_usefulness,4012,0.06783853781096383
TwoLayerCNN,validation_patch,8,causal_usefulness,4013,-0.010110714024406109
TwoLayerCNN,validation_patch,8,causal_usefulness,4014,0.010416117220504284
TwoLayerCNN,validation_patch,8,causal_usefulness,4015,0.06389059496923866
TwoLayerCNN,validation_patch,8,causal_usefulness,4016,0.06083803989975212
TwoLayerCNN,validation_patch,8,causal_usefulness,4017,-0.007561359238463683
TwoLayerCNN,validation_patch,8,causal_usefulness,4018,0.026246781996191126
TwoLayerCNN,validation_patch,8,causal_usefulness,4019,0.05624662856260243
