task,architecture,block,condition,epoch,concept,control,k,selected_channels,control_channels,selected_energy,control_energy,relative_energy_error,energy_ratio,method
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,4,"[12, 13, 14, 15]","[8, 12, 14, 15]",16180.302734375,17019.7607421875,0.05188147722533486,1.0518814772253346,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,4,"[12, 13, 14, 15]","[10, 12, 14, 15]",16180.302734375,17162.794921875,0.06072149598367517,1.060721495983675,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,4,"[12, 13, 14, 15]","[8, 13, 14, 15]",16180.302734375,17367.00244140625,0.07334224374616367,1.0733422437461635,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,4,"[12, 13, 14, 15]","[10, 13, 14, 15]",16180.302734375,17510.03662109375,0.08218226250450399,1.082182262504504,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,4,"[12, 13, 14, 15]","[9, 12, 14, 15]",16180.302734375,18161.44970703125,0.12244189773083229,1.1224418977308321,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,4,"[12, 13, 14, 15]","[8, 10, 14, 15]",16180.302734375,18349.49462890625,0.13406373972983884,1.1340637397298388,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,4,"[12, 13, 14, 15]","[9, 13, 14, 15]",16180.302734375,18508.69140625,0.1439026642516611,1.143902664251661,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,4,"[12, 13, 14, 15]","[7, 12, 14, 15]",16180.302734375,18526.03271484375,0.14497441852464565,1.1449744185246455,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,0,4,"[9, 12, 13, 14]","[1, 2, 5, 7]",7169.0408935546875,7168.671630859375,5.1507963309915675e-05,0.99994849203669,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,1,4,"[9, 12, 13, 14]","[11, 12, 13, 14]",7169.0408935546875,7168.5760498046875,6.484043777988723e-05,0.99993515956222,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,2,4,"[9, 12, 13, 14]","[1, 4, 6, 7]",7169.0408935546875,7167.61767578125,0.00019852275842324195,0.9998014772415766,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,3,4,"[9, 12, 13, 14]","[0, 10, 13, 15]",7169.0408935546875,7167.0439453125,0.0002785516600948465,0.9997214483399051,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,4,4,"[9, 12, 13, 14]","[4, 5, 7, 12]",7169.0408935546875,7171.0531005859375,0.0002806800883307934,1.0002806800883306,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,5,4,"[9, 12, 13, 14]","[3, 7, 11, 15]",7169.0408935546875,7171.2435302734375,0.00030724287271541106,1.0003072428727153,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,6,4,"[9, 12, 13, 14]","[3, 7, 9, 15]",7169.0408935546875,7171.7083740234375,0.0003720833104952983,1.0003720833104952,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,7,4,"[9, 12, 13, 14]","[2, 9, 13, 15]",7169.0408935546875,7166.19775390625,0.00039658577634751934,0.9996034142236524,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,4,"[12, 13, 14, 15]","[8, 12, 14, 15]",16180.302734375,17019.7607421875,0.05188147722533486,1.0518814772253346,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,4,"[12, 13, 14, 15]","[10, 12, 14, 15]",16180.302734375,17162.794921875,0.06072149598367517,1.060721495983675,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,4,"[12, 13, 14, 15]","[8, 13, 14, 15]",16180.302734375,17367.00244140625,0.07334224374616367,1.0733422437461635,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,4,"[12, 13, 14, 15]","[10, 13, 14, 15]",16180.302734375,17510.03662109375,0.08218226250450399,1.082182262504504,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,4,"[12, 13, 14, 15]","[9, 12, 14, 15]",16180.302734375,18161.44970703125,0.12244189773083229,1.1224418977308321,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,4,"[12, 13, 14, 15]","[8, 10, 14, 15]",16180.302734375,18349.49462890625,0.13406373972983884,1.1340637397298388,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,4,"[12, 13, 14, 15]","[9, 13, 14, 15]",16180.302734375,18508.69140625,0.1439026642516611,1.143902664251661,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,4,"[12, 13, 14, 15]","[7, 12, 14, 15]",16180.302734375,18526.03271484375,0.14497441852464565,1.1449744185246455,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,0,4,"[0, 5, 12, 13]","[0, 2, 7, 12]",7026.3900146484375,7026.03662109375,5.029518059070933e-05,0.9999497048194091,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,1,4,"[0, 5, 12, 13]","[2, 4, 5, 14]",7026.3900146484375,7028.1331787109375,0.000248088144675416,1.0002480881446754,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,2,4,"[0, 5, 12, 13]","[5, 7, 8, 15]",7026.3900146484375,7028.6754150390625,0.00032525954093929536,1.000325259540939,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,3,4,"[0, 5, 12, 13]","[2, 3, 5, 14]",7026.3900146484375,7022.983154296875,0.000484866388637688,0.9995151336113621,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,4,4,"[0, 5, 12, 13]","[0, 1, 6, 13]",7026.3900146484375,7022.95458984375,0.0004889316985714448,0.9995110683014284,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,5,4,"[0, 5, 12, 13]","[3, 4, 6, 14]",7026.3900146484375,7021.92919921875,0.0006348659013216895,0.9993651340986782,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,6,4,"[0, 5, 12, 13]","[1, 8, 12, 15]",7026.3900146484375,7021.1583251953125,0.0007445771501749985,0.9992554228498248,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,7,4,"[0, 5, 12, 13]","[0, 11, 13, 15]",7026.3900146484375,7031.73046875,0.0007600565995381494,1.000760056599538,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,4,"[8, 9, 13, 15]","[2, 12, 13, 15]",20990.63525390625,20983.9130859375,0.00032024604722236973,0.9996797539527776,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,4,"[8, 9, 13, 15]","[7, 8, 12, 15]",20990.63525390625,21007.9765625,0.0008261450110483374,1.0008261450110483,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,4,"[8, 9, 13, 15]","[0, 8, 14, 15]",20990.63525390625,20945.3779296875,0.002156072156526461,0.9978439278434735,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,4,"[8, 9, 13, 15]","[8, 10, 13, 14]",20990.63525390625,20939.01708984375,0.0024591044262414173,0.9975408955737586,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,4,"[8, 9, 13, 15]","[8, 11, 12, 15]",20990.63525390625,21042.41845703125,0.002466966935427236,1.0024669669354271,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,4,"[8, 9, 13, 15]","[1, 12, 13, 15]",20990.63525390625,21058.580078125,0.00323691128910002,1.0032369112891,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,4,"[8, 9, 13, 15]","[6, 13, 14, 15]",20990.63525390625,20903.740234375,0.0041397041337793376,0.9958602958662207,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,4,"[8, 9, 13, 15]","[0, 10, 14, 15]",20990.63525390625,21088.412109375,0.004658117979090425,1.0046581179790903,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,0,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[5, 7, 9, 10, 11, 12, 13, 15]",15773.4404296875,15773.261962890625,1.1314386209561748e-05,0.9999886856137903,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,1,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[0, 3, 6, 7, 9, 11, 12, 13]",15773.4404296875,15773.822509765625,2.422300193975942e-05,1.0000242230019396,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,2,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[1, 3, 5, 8, 9, 10, 14, 15]",15773.4404296875,15773.052368164062,2.4602211874279615e-05,0.9999753977881256,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,3,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[1, 3, 5, 8, 10, 11, 14, 15]",15773.4404296875,15772.587524414062,5.407224107127765e-05,0.9999459277589287,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,4,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[1, 2, 7, 8, 9, 11, 12, 15]",15773.4404296875,15774.794799804688,8.586396374492996e-05,1.0000858639637449,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,5,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[0, 6, 7, 8, 9, 10, 13, 15]",15773.4404296875,15771.908325195312,9.713191608495861e-05,0.9999028680839149,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,6,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[0, 1, 2, 4, 10, 11, 12, 14]",15773.4404296875,15775.098754882812,0.0001051340196011603,1.000105134019601,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,7,8,"[6, 7, 8, 9, 11, 12, 13, 14]","[1, 5, 8, 9, 11, 12, 13, 15]",15773.4404296875,15775.148193359375,0.00010826830579464354,1.0001082683057945,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 6, 7, 8, 9, 12, 13, 14]",51692.8642578125,51692.66015625,3.9483508107050485e-06,0.9999960516491893,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 4, 6, 7, 11, 12, 14, 15]",51692.8642578125,51694.7197265625,3.58940982791368e-05,1.0000358940982792,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 5, 6, 8, 9, 12, 14, 15]",51692.8642578125,51694.9287109375,3.9936907243208e-05,1.0000399369072432,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[4, 5, 6, 10, 11, 12, 14, 15]",51692.8642578125,51690.62744140625,4.327128005703308e-05,0.999956728719943,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 5, 7, 8, 11, 12, 13, 14]",51692.8642578125,51695.38623046875,4.8787636213616206e-05,1.0000487876362136,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 4, 7, 8, 9, 10, 13, 15]",51692.8642578125,51688.80078125,7.86080752313096e-05,0.9999213919247687,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 1, 6, 8, 11, 13, 14, 15]",51692.8642578125,51697.08984375,8.174408592306576e-05,1.000081744085923,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[5, 6, 8, 9, 10, 12, 13, 14]",51692.8642578125,51688.56787109375,8.311372914687493e-05,0.9999168862708532,contrast
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,0,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[1, 5, 6, 7, 8, 11, 13, 14]",15100.7158203125,15100.87841796875,1.0767546266335547e-05,1.0000107675462662,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,1,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[4, 5, 6, 7, 8, 9, 13, 15]",15100.7158203125,15100.881591796875,1.0977723595858613e-05,1.0000109777235957,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,2,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[0, 2, 3, 4, 5, 8, 12, 14]",15100.7158203125,15101.003784179688,1.906955078249666e-05,1.0000190695507825,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,3,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[4, 5, 6, 7, 8, 11, 13, 15]",15100.7158203125,15100.416748046875,1.9805171435827395e-05,0.999980194828564,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,4,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 3, 4, 5, 10, 12, 14]",15100.7158203125,15100.233032226562,3.197120531783565e-05,0.999968028794682,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,5,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[0, 2, 3, 5, 6, 10, 12, 14]",15100.7158203125,15101.200317382812,3.208437772604038e-05,1.000032084377726,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,6,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[0, 1, 3, 5, 6, 7, 11, 13]",15100.7158203125,15101.260498046875,3.606966324353544e-05,1.0000360696632433,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,7,8,"[7, 9, 10, 11, 12, 13, 14, 15]","[1, 5, 6, 7, 8, 9, 13, 14]",15100.7158203125,15101.34326171875,4.1550441298021556e-05,1.0000415504412978,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 6, 7, 8, 9, 12, 13, 14]",51692.8642578125,51692.66015625,3.9483508107050485e-06,0.9999960516491893,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 4, 6, 7, 11, 12, 14, 15]",51692.8642578125,51694.7197265625,3.58940982791368e-05,1.0000358940982792,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 5, 6, 8, 9, 12, 14, 15]",51692.8642578125,51694.9287109375,3.9936907243208e-05,1.0000399369072432,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[4, 5, 6, 10, 11, 12, 14, 15]",51692.8642578125,51690.62744140625,4.327128005703308e-05,0.999956728719943,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[3, 5, 7, 8, 11, 12, 13, 14]",51692.8642578125,51695.38623046875,4.8787636213616206e-05,1.0000487876362136,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 4, 7, 8, 9, 10, 13, 15]",51692.8642578125,51688.80078125,7.86080752313096e-05,0.9999213919247687,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[0, 1, 6, 8, 11, 13, 14, 15]",51692.8642578125,51697.08984375,8.174408592306576e-05,1.000081744085923,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,8,"[1, 2, 5, 6, 12, 13, 14, 15]","[5, 6, 8, 9, 10, 12, 13, 14]",51692.8642578125,51688.56787109375,8.311372914687493e-05,0.9999168862708532,auroc
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,0,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 1, 3, 6, 11, 13, 14, 15]",13819.414672851562,13819.605102539062,1.3779866369745877e-05,1.0000137798663695,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,1,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 1, 2, 4, 6, 7, 12, 14]",13819.414672851562,13819.061279296875,2.55722520130861e-05,0.9999744277479867,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,2,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 1, 3, 6, 9, 13, 14, 15]",13819.414672851562,13820.069946289062,4.741687350820248e-05,1.000047416873508,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,3,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 3, 4, 7, 9, 13, 14, 15]",13819.414672851562,13817.987182617188,0.0001032959982870566,0.9998967040017128,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,4,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 3, 4, 7, 11, 13, 14, 15]",13819.414672851562,13817.522338867188,0.0001369330054255132,0.9998630669945744,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,5,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[1, 4, 5, 6, 7, 8, 14, 15]",13819.414672851562,13821.700073242188,0.00016537606293229635,1.000165376062932,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,6,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 1, 3, 4, 5, 6, 7, 15]",13819.414672851562,13822.082153320312,0.00019302412814851724,1.0001930241281485,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,0,7,8,"[0, 1, 4, 5, 6, 12, 13, 14]","[0, 1, 2, 4, 5, 6, 13, 15]",13819.414672851562,13816.571533203125,0.00020573517154984054,0.99979426482845,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,0,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[4, 9, 10, 11, 12, 13, 14, 15]",45301.7568359375,45315.681640625,0.00030737891110778223,1.0003073789111079,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,1,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[4, 7, 9, 10, 12, 13, 14, 15]",45301.7568359375,45281.23974609375,0.00045289832617427246,0.9995471016738258,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,2,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[3, 7, 10, 11, 12, 13, 14, 15]",45301.7568359375,45269.0009765625,0.0007230593615525095,0.9992769406384475,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,3,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[2, 7, 8, 9, 12, 13, 14, 15]",45301.7568359375,45267.31494140625,0.0007602772372820547,0.999239722762718,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,4,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[1, 7, 8, 9, 12, 13, 14, 15]",45301.7568359375,45341.98193359375,0.0008879368145020762,1.000887936814502,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,5,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[3, 5, 8, 10, 12, 13, 14, 15]",45301.7568359375,45362.4541015625,0.00133984352626363,1.0013398435262637,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,6,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[0, 4, 8, 10, 12, 13, 14, 15]",45301.7568359375,45372.1962890625,0.001554894512813264,1.0015548945128132,validation_patch
two_concepts,TwoLayerCNN,4012,template_retention_1,200,1,7,8,"[2, 8, 9, 11, 12, 13, 14, 15]","[1, 8, 9, 11, 12, 13, 14, 15]",45301.7568359375,45376.423828125,0.001648214051784131,1.0016482140517842,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,0,1,[8],[0],5763.8642578125,5512.79443359375,0.04355928817692801,0.9564407118230719,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,1,1,[8],[3],5763.8642578125,5408.10302734375,0.061722694108651395,0.9382773058913485,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,2,1,[8],[7],5763.8642578125,5103.39453125,0.11458800849920799,0.8854119915007919,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,3,1,[8],[12],5763.8642578125,4892.88134765625,0.15111093377601592,0.848889066223984,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,4,1,[8],[11],5763.8642578125,6747.13818359375,0.17059283178789184,1.1705928317878918,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,5,1,[8],[10],5763.8642578125,6908.572265625,0.19860079221347574,1.1986007922134756,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,6,1,[8],[4],5763.8642578125,4608.626953125,0.20042756959823602,0.7995724304017638,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,7,1,[8],[15],5763.8642578125,4601.1162109375,0.20173064369081545,0.7982693563091844,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,0,1,[14],[13],10863.291015625,10281.080078125,0.05359434232799143,0.9464056576720085,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,1,1,[14],[8],10863.291015625,11936.642578125,0.09880537683802872,1.0988053768380286,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,2,1,[14],[12],10863.291015625,12388.2626953125,0.1403784246867811,1.140378424686781,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,3,1,[14],[15],10863.291015625,13623.0556640625,0.2540449891720701,1.25404498917207,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,4,1,[14],[2],10863.291015625,15754.947265625,0.450292295673952,1.450292295673952,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,5,1,[14],[4],10863.291015625,16170.7294921875,0.48856635332043025,1.48856635332043,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,6,1,[14],[5],10863.291015625,16781.349609375,0.5447758497160645,1.5447758497160644,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,1,7,1,[14],[10],10863.291015625,17031.427734375,0.5677963252460217,1.5677963252460216,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,0,1,[8],[0],5763.8642578125,5512.79443359375,0.04355928817692801,0.9564407118230719,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,1,1,[8],[3],5763.8642578125,5408.10302734375,0.061722694108651395,0.9382773058913485,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,2,1,[8],[7],5763.8642578125,5103.39453125,0.11458800849920799,0.8854119915007919,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,3,1,[8],[12],5763.8642578125,4892.88134765625,0.15111093377601592,0.848889066223984,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,4,1,[8],[11],5763.8642578125,6747.13818359375,0.17059283178789184,1.1705928317878918,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,5,1,[8],[10],5763.8642578125,6908.572265625,0.19860079221347574,1.1986007922134756,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,6,1,[8],[4],5763.8642578125,4608.626953125,0.20042756959823602,0.7995724304017638,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,7,1,[8],[15],5763.8642578125,4601.1162109375,0.20173064369081545,0.7982693563091844,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,0,1,[14],[13],10863.291015625,10281.080078125,0.05359434232799143,0.9464056576720085,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,1,1,[14],[8],10863.291015625,11936.642578125,0.09880537683802872,1.0988053768380286,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,2,1,[14],[12],10863.291015625,12388.2626953125,0.1403784246867811,1.140378424686781,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,3,1,[14],[15],10863.291015625,13623.0556640625,0.2540449891720701,1.25404498917207,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,4,1,[14],[2],10863.291015625,15754.947265625,0.450292295673952,1.450292295673952,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,5,1,[14],[4],10863.291015625,16170.7294921875,0.48856635332043025,1.48856635332043,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,6,1,[14],[5],10863.291015625,16781.349609375,0.5447758497160645,1.5447758497160644,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,1,7,1,[14],[10],10863.291015625,17031.427734375,0.5677963252460217,1.5677963252460216,auroc
two_concepts,TwoLayerCNN,4013,template_release,200,0,0,1,[0],[3],5512.79443359375,5408.10302734375,0.018990623994980423,0.9810093760050194,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,1,1,[0],[8],5512.79443359375,5763.8642578125,0.045543113795208104,1.045543113795208,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,2,1,[0],[7],5512.79443359375,5103.39453125,0.07426358941464559,0.9257364105853543,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,3,1,[0],[12],5512.79443359375,4892.88134765625,0.11244988243346907,0.8875501175665308,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,4,1,[0],[4],5512.79443359375,4608.626953125,0.16401255141293736,0.8359874485870624,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,5,1,[0],[15],5512.79443359375,4601.1162109375,0.1653749715571987,0.8346250284428011,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,6,1,[0],[6],5512.79443359375,4462.84619140625,0.19045662863634955,0.8095433713636503,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,7,1,[0],[11],5512.79443359375,6747.13818359375,0.2239052743338627,1.2239052743338625,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,0,1,[11],[9],23034.71484375,23485.302734375,0.019561253251079765,1.0195612532510798,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,1,1,[11],[7],23034.71484375,21789.671875,0.05405072201654873,0.9459492779834513,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,2,1,[11],[6],23034.71484375,20368.724609375,0.11573793087776653,0.8842620691222335,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,3,1,[11],[3],23034.71484375,18497.73828125,0.1969625668594294,0.8030374331405706,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,4,1,[11],[1],23034.71484375,17836.3515625,0.22567517403674175,0.7743248259632582,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,5,1,[11],[0],23034.71484375,28368.41796875,0.23155064697695582,1.2315506469769557,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,6,1,[11],[10],23034.71484375,17031.427734375,0.26061911988477987,0.7393808801152201,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,1,7,1,[11],[5],23034.71484375,16781.349609375,0.2714756955661521,0.7285243044338479,validation_patch
two_concepts,TwoLayerCNN,4013,template_release,200,0,0,2,"[8, 9]","[0, 9]",14762.1083984375,14511.03857421875,0.017007721217202586,0.9829922787827973,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,1,2,"[8, 9]","[3, 9]",14762.1083984375,14406.34716796875,0.02409962187423076,0.9759003781257691,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,2,2,"[8, 9]","[7, 9]",14762.1083984375,14101.638671875,0.04474088041735336,0.9552591195826465,contrast
two_concepts,TwoLayerCNN,4013,template_release,200,0,3,2,"[8, 9]","[9, 12]",14762.1083984375,13891.12548828125,0.05900125420081859,0.9409987457991813,contrast
