task,architecture,block,condition,epoch,method,k,selection_valid,fidelity,cf_accuracy,agreement,cf_accuracy_both_correct,random_fidelity,random_cf_accuracy,causal_usefulness,test_acc
single_shape,TwoLayerCNN,2009,template_retention_1,200,contrast,2,True,0.07255051030918691,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.047038976511281846,0.005208333575865254,0.025511533797905064,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,auroc,2,True,0.07255051030918691,0.010416666977107525,0.010416666977107525,0.010416666977107525,0.047038976511281846,0.005208333575865254,0.025511533797905064,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,validation_patch,2,True,0.13183886308793114,0.0325520858168602,0.0325520858168602,0.0325520858168602,0.047038976511281846,0.005208333575865254,0.08479988657664929,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,contrast,4,True,0.3705860664599784,0.3098958432674408,0.3098958432674408,0.3098958432674408,0.17852498981555162,0.04182942879560869,0.19206107664442676,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,auroc,4,True,0.26721355569658667,0.14453125,0.14453125,0.14453125,0.17852498981555162,0.04182942879560869,0.08868856588103505,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,validation_patch,4,True,0.37966884440991655,0.2109375,0.2109375,0.2109375,0.17852498981555162,0.04182942879560869,0.20114385459436493,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,contrast,8,True,0.7567970904681074,0.7057291865348816,0.7057291865348816,0.7057291865348816,0.5829875871591406,0.4226888082921505,0.17380950330896683,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,auroc,8,True,0.7579272685748917,0.7057291865348816,0.7057291865348816,0.7057291865348816,0.5829875871591406,0.4226888082921505,0.1749396814157511,1.0
single_shape,TwoLayerCNN,2009,template_retention_1,200,validation_patch,8,True,0.6380208512297012,0.484375,0.484375,0.484375,0.5829875871591406,0.4226888082921505,0.05503326407056064,1.0
two_concepts,TinyCNN,2000,template_release,200,contrast,1,True,0.2866093085448035,0.09765625,0.1015625,0.09645669162273407,0.03243316551146751,0.013427734375,0.25417614303333597,0.99609375
two_concepts,TinyCNN,2000,template_release,200,auroc,1,True,0.2866093085448035,0.09765625,0.1015625,0.09645669162273407,0.03243316551146751,0.013427734375,0.25417614303333597,0.99609375
two_concepts,TinyCNN,2000,template_release,200,validation_patch,1,True,0.2866093085448035,0.09765625,0.1015625,0.09645669162273407,0.03243316551146751,0.013427734375,0.25417614303333597,0.99609375
two_concepts,TinyCNN,2000,template_release,200,contrast,2,True,0.7427349964910549,0.65234375,0.65234375,0.6535432934761047,0.1129741110092283,0.042236328125,0.6297608854818266,0.99609375
two_concepts,TinyCNN,2000,template_release,200,auroc,2,True,0.654197761489185,0.560546875,0.560546875,0.5610235929489136,0.1129741110092283,0.042236328125,0.5412236504799567,0.99609375
two_concepts,TinyCNN,2000,template_release,200,validation_patch,2,True,0.7535989152328718,0.677734375,0.677734375,0.6791338324546814,0.1129741110092283,0.042236328125,0.6406248042236435,0.99609375
two_concepts,TinyCNN,2000,template_release,200,contrast,4,True,0.8620082335229873,0.798828125,0.798828125,0.8011810779571533,0.31449239422697844,0.207275390625,0.5475158392960089,0.99609375
two_concepts,TinyCNN,2000,template_release,200,auroc,4,True,0.8620082335229873,0.798828125,0.798828125,0.8011810779571533,0.31449239422697844,0.207275390625,0.5475158392960089,0.99609375
two_concepts,TinyCNN,2000,template_release,200,validation_patch,4,True,0.9258263977087127,0.88671875,0.88671875,0.8897637724876404,0.31449239422697844,0.207275390625,0.6113340034817343,0.99609375
two_concepts,TinyCNN,2000,template_release,200,contrast,8,True,0.9898256490915661,0.98046875,0.98046875,0.9842519760131836,0.6281469220080785,0.490234375,0.3616787270834876,0.99609375
two_concepts,TinyCNN,2000,template_release,200,auroc,8,True,0.9898256490915661,0.98046875,0.98046875,0.9842519760131836,0.6281469220080785,0.490234375,0.3616787270834876,0.99609375
two_concepts,TinyCNN,2000,template_release,200,validation_patch,8,True,0.9952850300063851,0.986328125,0.986328125,0.9901574850082397,0.6281469220080785,0.490234375,0.3671381079983066,0.99609375
two_concepts,TinyCNN,2000,template_retention_1,200,contrast,1,True,0.559677091046819,0.2890625,0.306640625,0.2909835875034332,0.06091516573811892,0.029052734375,0.4987619253087,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,auroc,1,True,0.559677091046819,0.2890625,0.306640625,0.2909835875034332,0.06091516573811892,0.029052734375,0.4987619253087,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,validation_patch,1,True,0.559677091046819,0.2890625,0.306640625,0.2909835875034332,0.06091516573811892,0.029052734375,0.4987619253087,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,contrast,2,True,0.8490873375419434,0.708984375,0.7265625,0.7254098057746887,0.19811785516242691,0.078857421875,0.6509694823795165,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,auroc,2,True,0.8490873375419434,0.708984375,0.7265625,0.7254098057746887,0.19811785516242691,0.078857421875,0.6509694823795165,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,validation_patch,2,True,0.8490873375419434,0.708984375,0.7265625,0.7254098057746887,0.19811785516242691,0.078857421875,0.6509694823795165,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,contrast,4,True,0.9602629485917561,0.919921875,0.931640625,0.9426229000091553,0.39770392447975433,0.23876953125,0.5625590241120018,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,auroc,4,True,0.9602629485917561,0.919921875,0.931640625,0.9426229000091553,0.39770392447975433,0.23876953125,0.5625590241120018,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,validation_patch,4,True,0.9602629485917561,0.919921875,0.931640625,0.9426229000091553,0.39770392447975433,0.23876953125,0.5625590241120018,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,contrast,8,True,0.9802884980659823,0.955078125,0.96484375,0.9774589538574219,0.6751605355913695,0.492919921875,0.3051279624746128,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,auroc,8,True,0.9786208436479056,0.953125,0.962890625,0.9754098057746887,0.6751605355913695,0.492919921875,0.3034603080565361,0.97265625
two_concepts,TinyCNN,2000,template_retention_1,200,validation_patch,8,True,0.9823337087072188,0.955078125,0.96875,0.9774589538574219,0.6751605355913695,0.492919921875,0.30717317311584935,0.97265625
two_concepts,TinyCNN,2001,template_release,200,contrast,1,True,0.16351823152657696,0.02734375,0.03125,0.02182539738714695,0.03139503470398887,0.007568359375,0.1321231968225881,0.9921875
two_concepts,TinyCNN,2001,template_release,200,auroc,1,True,0.16351823152657696,0.02734375,0.03125,0.02182539738714695,0.03139503470398887,0.007568359375,0.1321231968225881,0.9921875
two_concepts,TinyCNN,2001,template_release,200,validation_patch,1,True,0.26097659449093047,0.0859375,0.08984375,0.0813492089509964,0.03139503470398887,0.007568359375,0.2295815597869416,0.9921875
two_concepts,TinyCNN,2001,template_release,200,contrast,2,True,0.6858643669041102,0.568359375,0.57421875,0.5714285969734192,0.06571849598872713,0.019287109375,0.6201458709153831,0.9921875
two_concepts,TinyCNN,2001,template_release,200,auroc,2,True,0.44349784174458906,0.22265625,0.2265625,0.2202381044626236,0.06571849598872713,0.019287109375,0.3777793457558619,0.9921875
two_concepts,TinyCNN,2001,template_release,200,validation_patch,2,True,0.6990150796395839,0.56640625,0.572265625,0.569444477558136,0.06571849598872713,0.019287109375,0.6332965836508567,0.9921875
two_concepts,TinyCNN,2001,template_release,200,contrast,4,True,0.9841982435512638,0.982421875,0.98828125,0.9920635223388672,0.25088377635984027,0.129150390625,0.7333144671914236,0.9921875
two_concepts,TinyCNN,2001,template_release,200,auroc,4,True,0.9841982435512638,0.982421875,0.98828125,0.9920635223388672,0.25088377635984027,0.129150390625,0.7333144671914236,0.9921875
two_concepts,TinyCNN,2001,template_release,200,validation_patch,4,True,0.9855017260128066,0.984375,0.990234375,0.9940477013587952,0.25088377635984027,0.129150390625,0.7346179496529663,0.9921875
two_concepts,TinyCNN,2001,template_release,200,contrast,8,True,0.997934588403164,0.990234375,0.994140625,0.9980159401893616,0.571521318824693,0.468505859375,0.4264132695784709,0.9921875
two_concepts,TinyCNN,2001,template_release,200,auroc,8,True,0.997934588403164,0.990234375,0.994140625,0.9980159401893616,0.571521318824693,0.468505859375,0.4264132695784709,0.9921875
two_concepts,TinyCNN,2001,template_release,200,validation_patch,8,True,0.9980411800554161,0.990234375,0.994140625,0.9980159401893616,0.571521318824693,0.468505859375,0.42651986123072305,0.9921875
two_concepts,TinyCNN,2001,template_retention_1,200,contrast,1,True,0.5289344513765502,0.232421875,0.23828125,0.22709164023399353,0.08108723011811284,0.0166015625,0.44784722125843734,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,auroc,1,True,0.3371158461255337,0.0703125,0.076171875,0.0657370537519455,0.08108723011811284,0.0166015625,0.2560286160074209,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,validation_patch,1,True,0.5289344513765502,0.232421875,0.23828125,0.22709164023399353,0.08108723011811284,0.0166015625,0.44784722125843734,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,contrast,2,True,0.7884415929949438,0.603515625,0.611328125,0.6055777072906494,0.13762349329380558,0.0302734375,0.6508180997011381,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,auroc,2,True,0.7884415929949438,0.603515625,0.611328125,0.6055777072906494,0.13762349329380558,0.0302734375,0.6508180997011381,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,validation_patch,2,True,0.8150100839175562,0.677734375,0.685546875,0.6812748908996582,0.13762349329380558,0.0302734375,0.6773865906237506,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,contrast,4,True,0.9749488568682853,0.970703125,0.978515625,0.980079710483551,0.3493286647683582,0.1611328125,0.625620192099927,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,auroc,4,True,0.9538251080915399,0.935546875,0.943359375,0.944223165512085,0.3493286647683582,0.1611328125,0.6044964433231816,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,validation_patch,4,True,0.9749488568682853,0.970703125,0.978515625,0.980079710483551,0.3493286647683582,0.1611328125,0.625620192099927,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,contrast,8,True,0.9932994287063531,0.986328125,0.998046875,0.9980080127716064,0.6260836383853794,0.4716796875,0.36721579032097373,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,auroc,8,True,0.9931915212258735,0.986328125,0.998046875,0.9980080127716064,0.6260836383853794,0.4716796875,0.3671078828404941,0.98828125
two_concepts,TinyCNN,2001,template_retention_1,200,validation_patch,8,True,0.9964701550433354,0.98828125,1.0,1.0,0.6260836383853794,0.4716796875,0.37038651665795597,0.98828125
two_concepts,TinyCNN,2002,template_release,200,contrast,1,True,0.2606469575714485,0.09765625,0.103515625,0.0936255007982254,0.05405604472958031,0.027099609375,0.2065909128418682,0.98828125
two_concepts,TinyCNN,2002,template_release,200,auroc,1,True,0.2606469575714485,0.09765625,0.103515625,0.0936255007982254,0.05405604472958031,0.027099609375,0.2065909128418682,0.98828125
two_concepts,TinyCNN,2002,template_release,200,validation_patch,1,True,0.2830042815352749,0.134765625,0.140625,0.12948207557201385,0.05405604472958031,0.027099609375,0.2289482368056946,0.98828125
two_concepts,TinyCNN,2002,template_release,200,contrast,2,True,0.7488296248394277,0.63671875,0.642578125,0.6394422650337219,0.08429857915692514,0.044921875,0.6645310456825025,0.98828125
two_concepts,TinyCNN,2002,template_release,200,auroc,2,True,0.7488296248394277,0.63671875,0.642578125,0.6394422650337219,0.08429857915692514,0.044921875,0.6645310456825025,0.98828125
two_concepts,TinyCNN,2002,template_release,200,validation_patch,2,True,0.704614245945103,0.630859375,0.63671875,0.6334661245346069,0.08429857915692514,0.044921875,0.6203156667881778,0.98828125
two_concepts,TinyCNN,2002,template_release,200,contrast,4,True,0.9370351884382436,0.888671875,0.896484375,0.8964143991470337,0.2548911680940416,0.139892578125,0.682144020344202,0.98828125
two_concepts,TinyCNN,2002,template_release,200,auroc,4,True,0.8913020107248615,0.81640625,0.822265625,0.8227092027664185,0.2548911680940416,0.139892578125,0.6364108426308199,0.98828125
two_concepts,TinyCNN,2002,template_release,200,validation_patch,4,True,0.9384302862395016,0.892578125,0.900390625,0.9003984332084656,0.2548911680940416,0.139892578125,0.68353911814546,0.98828125
two_concepts,TinyCNN,2002,template_release,200,contrast,8,True,0.9951884513626853,0.984375,0.98828125,0.9920319318771362,0.5998081023170942,0.485107421875,0.39538034904559105,0.98828125
two_concepts,TinyCNN,2002,template_release,200,auroc,8,True,0.9938111481971236,0.986328125,0.986328125,0.9920319318771362,0.5998081023170942,0.485107421875,0.3940030458800293,0.98828125
two_concepts,TinyCNN,2002,template_release,200,validation_patch,8,True,0.9978110523297901,0.990234375,0.994140625,0.9980080127716064,0.5998081023170942,0.485107421875,0.3980029500126958,0.98828125
two_concepts,TinyCNN,2002,template_retention_1,200,contrast,1,True,0.4581198008184424,0.1875,0.197265625,0.17573221027851105,0.08594163927822954,0.043701171875,0.3721781615402129,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,auroc,1,True,0.5165602652640673,0.2734375,0.27734375,0.25732216238975525,0.08594163927822954,0.043701171875,0.4306186259858378,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,validation_patch,1,True,0.5165602652640673,0.2734375,0.27734375,0.25732216238975525,0.08594163927822954,0.043701171875,0.4306186259858378,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,contrast,2,True,0.8556248212211254,0.744140625,0.751953125,0.7615062594413757,0.11836552326022616,0.06103515625,0.7372592979608992,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,auroc,2,True,0.8556248212211254,0.744140625,0.751953125,0.7615062594413757,0.11836552326022616,0.06103515625,0.7372592979608992,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,validation_patch,2,True,0.8556248212211254,0.744140625,0.751953125,0.7615062594413757,0.11836552326022616,0.06103515625,0.7372592979608992,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,contrast,4,True,0.9521963094202602,0.91796875,0.92578125,0.9456066489219666,0.33924446588169366,0.191650390625,0.6129518435385666,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,auroc,4,True,0.9521963094202602,0.91796875,0.92578125,0.9456066489219666,0.33924446588169366,0.191650390625,0.6129518435385666,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,validation_patch,4,True,0.9631900134850351,0.916015625,0.923828125,0.9435146450996399,0.33924446588169366,0.191650390625,0.6239455476033414,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,contrast,8,True,0.9894050184324669,0.96484375,0.984375,0.9937238097190857,0.6392464506920568,0.48193359375,0.3501585677404101,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,auroc,8,True,0.9894050184324669,0.96484375,0.984375,0.9937238097190857,0.6392464506920568,0.48193359375,0.3501585677404101,0.96484375
two_concepts,TinyCNN,2002,template_retention_1,200,validation_patch,8,True,0.992650415058873,0.966796875,0.990234375,0.9979079365730286,0.6392464506920568,0.48193359375,0.3534039643668162,0.96484375
two_concepts,TinyCNN,2003,template_release,200,contrast,1,True,0.3098745301671695,0.14453125,0.14453125,0.14453125,0.03934729467567753,0.017578125,0.27052723549149194,1.0
two_concepts,TinyCNN,2003,template_release,200,auroc,1,True,0.08555247339661864,0.005859375,0.005859375,0.005859375,0.03934729467567753,0.017578125,0.04620517872094111,1.0
two_concepts,TinyCNN,2003,template_release,200,validation_patch,1,True,0.3098745301671695,0.14453125,0.14453125,0.14453125,0.03934729467567753,0.017578125,0.27052723549149194,1.0
two_concepts,TinyCNN,2003,template_release,200,contrast,2,True,0.5570922723162357,0.42578125,0.42578125,0.42578125,0.05567318869920314,0.017822265625,0.5014190836170326,1.0
two_concepts,TinyCNN,2003,template_release,200,auroc,2,True,0.5570922723162357,0.42578125,0.42578125,0.42578125,0.05567318869920314,0.017822265625,0.5014190836170326,1.0
two_concepts,TinyCNN,2003,template_release,200,validation_patch,2,True,0.7338394936614681,0.57421875,0.57421875,0.57421875,0.05567318869920314,0.017822265625,0.6781663049622649,1.0
two_concepts,TinyCNN,2003,template_release,200,contrast,4,True,0.9462584604708497,0.9453125,0.9453125,0.9453125,0.14934766252893092,0.105712890625,0.7969107979419188,1.0
two_concepts,TinyCNN,2003,template_release,200,auroc,4,True,0.9462584604708497,0.9453125,0.9453125,0.9453125,0.14934766252893092,0.105712890625,0.7969107979419188,1.0
two_concepts,TinyCNN,2003,template_release,200,validation_patch,4,True,0.9513710663722444,0.92578125,0.92578125,0.92578125,0.14934766252893092,0.105712890625,0.8020234038433135,1.0
two_concepts,TinyCNN,2003,template_release,200,contrast,8,True,0.9970523147666397,0.998046875,0.998046875,0.998046875,0.5282366366873708,0.388671875,0.46881567807926894,1.0
two_concepts,TinyCNN,2003,template_release,200,auroc,8,True,0.9988566752011753,1.0,1.0,1.0,0.5282366366873708,0.388671875,0.4706200385138045,1.0
two_concepts,TinyCNN,2003,template_release,200,validation_patch,8,True,0.9990053491241682,1.0,1.0,1.0,0.5282366366873708,0.388671875,0.4707687124367974,1.0
two_concepts,TinyCNN,2003,template_retention_1,200,contrast,1,True,0.5420733635128376,0.3046875,0.306640625,0.30314961075782776,0.06427005976586668,0.031982421875,0.47780330374697094,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,auroc,1,True,0.5420733635128376,0.3046875,0.306640625,0.30314961075782776,0.06427005976586668,0.031982421875,0.47780330374697094,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,validation_patch,1,True,0.6315235969877089,0.392578125,0.39453125,0.39173227548599243,0.06427005976586668,0.031982421875,0.5672535372218422,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,contrast,2,True,0.8963752624925789,0.869140625,0.869140625,0.8700787425041199,0.1087710817115795,0.036376953125,0.7876041807809995,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,auroc,2,True,0.8963752624925789,0.869140625,0.869140625,0.8700787425041199,0.1087710817115795,0.036376953125,0.7876041807809995,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,validation_patch,2,True,0.8963752624925789,0.869140625,0.869140625,0.8700787425041199,0.1087710817115795,0.036376953125,0.7876041807809995,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,contrast,4,True,0.9593759063782363,0.953125,0.953125,0.9547244310379028,0.20433641277464792,0.094482421875,0.7550394936035885,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,auroc,4,True,0.9593759063782363,0.953125,0.953125,0.9547244310379028,0.20433641277464792,0.094482421875,0.7550394936035885,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,validation_patch,4,True,0.9711709719802947,0.966796875,0.966796875,0.9685039520263672,0.20433641277464792,0.094482421875,0.7668345592056467,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,contrast,8,True,0.9938332035664981,0.9921875,0.9921875,0.9960629940032959,0.5487809535820067,0.369873046875,0.44505224998449133,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,auroc,8,True,0.9936658998332673,0.990234375,0.990234375,0.9940944910049438,0.5487809535820067,0.369873046875,0.4448849462512605,0.99609375
two_concepts,TinyCNN,2003,template_retention_1,200,validation_patch,8,True,0.9957934174051013,0.994140625,0.998046875,0.998031497001648,0.5487809535820067,0.369873046875,0.44701246382309456,0.99609375
two_concepts,TinyCNN,2004,template_release,200,contrast,1,True,0.09756999126746668,0.03125,0.037109375,0.023904383182525635,0.018072922138482023,0.012939453125,0.07949706912898466,0.98828125
two_concepts,TinyCNN,2004,template_release,200,auroc,1,True,0.09756999126746668,0.03125,0.037109375,0.023904383182525635,0.018072922138482023,0.012939453125,0.07949706912898466,0.98828125
two_concepts,TinyCNN,2004,template_release,200,validation_patch,1,True,0.46838890051907334,0.34765625,0.353515625,0.34860557317733765,0.018072922138482023,0.012939453125,0.45031597838059134,0.98828125
two_concepts,TinyCNN,2004,template_release,200,contrast,2,True,0.6029317034841595,0.4609375,0.466796875,0.4621514081954956,0.14471853229165887,0.097900390625,0.4582131711925006,0.98828125
two_concepts,TinyCNN,2004,template_release,200,auroc,2,True,0.6029317034841595,0.4609375,0.466796875,0.4621514081954956,0.14471853229165887,0.097900390625,0.4582131711925006,0.98828125
two_concepts,TinyCNN,2004,template_release,200,validation_patch,2,True,0.7795765198880026,0.6796875,0.689453125,0.6852589845657349,0.14471853229165887,0.097900390625,0.6348579875963437,0.98828125
two_concepts,TinyCNN,2004,template_release,200,contrast,4,True,0.9465676867163016,0.90625,0.916015625,0.9163346886634827,0.25508467837276994,0.18017578125,0.6914830083435317,0.98828125
two_concepts,TinyCNN,2004,template_release,200,auroc,4,True,0.9465676867163016,0.90625,0.916015625,0.9163346886634827,0.25508467837276994,0.18017578125,0.6914830083435317,0.98828125
two_concepts,TinyCNN,2004,template_release,200,validation_patch,4,True,0.9774456711653969,0.962890625,0.970703125,0.9721115827560425,0.25508467837276994,0.18017578125,0.722360992792627,0.98828125
two_concepts,TinyCNN,2004,template_release,200,contrast,8,True,0.9980148239171565,0.98828125,0.99609375,0.9980080127716064,0.507764571535723,0.409912109375,0.4902502523814335,0.98828125
two_concepts,TinyCNN,2004,template_release,200,auroc,8,True,0.9980148239171565,0.98828125,0.99609375,0.9980080127716064,0.507764571535723,0.409912109375,0.4902502523814335,0.98828125
two_concepts,TinyCNN,2004,template_release,200,validation_patch,8,True,0.9991647743142764,0.986328125,0.998046875,0.9980080127716064,0.507764571535723,0.409912109375,0.49140020277855345,0.98828125
two_concepts,TinyCNN,2004,template_retention_1,200,contrast,1,True,0.6237452405578576,0.419921875,0.423828125,0.41803276538848877,0.050263859378719106,0.026611328125,0.5734813811791385,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,auroc,1,True,0.6237452405578576,0.419921875,0.423828125,0.41803276538848877,0.050263859378719106,0.026611328125,0.5734813811791385,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,validation_patch,1,True,0.6320992188827993,0.4296875,0.435546875,0.4344262182712555,0.050263859378719106,0.026611328125,0.5818353595040802,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,contrast,2,True,0.894503322721957,0.822265625,0.833984375,0.8442622423171997,0.22372080477649148,0.133544921875,0.6707825179454655,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,auroc,2,True,0.894503322721957,0.822265625,0.833984375,0.8442622423171997,0.22372080477649148,0.133544921875,0.6707825179454655,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,validation_patch,2,True,0.894503322721957,0.822265625,0.833984375,0.8442622423171997,0.22372080477649148,0.133544921875,0.6707825179454655,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,contrast,4,True,0.979187256613154,0.955078125,0.9609375,0.9795081615447998,0.3391582552996687,0.2109375,0.6400290013134853,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,auroc,4,True,0.9741570562610088,0.951171875,0.962890625,0.9774589538574219,0.3391582552996687,0.2109375,0.6349988009613401,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,validation_patch,4,True,0.9845144879987272,0.958984375,0.96484375,0.981557309627533,0.3391582552996687,0.2109375,0.6453562326990585,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,contrast,8,True,0.9932863828217038,0.974609375,0.984375,0.9979507923126221,0.5490019771451523,0.428955078125,0.4442844056765515,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,auroc,8,True,0.9932863828217038,0.974609375,0.984375,0.9979507923126221,0.5490019771451523,0.428955078125,0.4442844056765515,0.9765625
two_concepts,TinyCNN,2004,template_retention_1,200,validation_patch,8,True,0.9946871984684964,0.974609375,0.98046875,0.9959015846252441,0.5490019771451523,0.428955078125,0.4456852213233441,0.9765625
two_concepts,TinyCNN,2005,template_release,200,contrast,1,True,0.1107875832896188,0.029296875,0.033203125,0.025590550154447556,0.0267621932356608,0.009765625,0.084025390053958,0.99609375
two_concepts,TinyCNN,2005,template_release,200,auroc,1,True,0.14850788397241454,0.0546875,0.056640625,0.05314960703253746,0.0267621932356608,0.009765625,0.12174569073675374,0.99609375
two_concepts,TinyCNN,2005,template_release,200,validation_patch,1,True,0.2932594176848763,0.111328125,0.115234375,0.10826771706342697,0.0267621932356608,0.009765625,0.2664972244492155,0.99609375
two_concepts,TinyCNN,2005,template_release,200,contrast,2,True,0.8017811937677256,0.681640625,0.681640625,0.6811023354530334,0.09085262172387508,0.059814453125,0.7109285720438505,0.99609375
two_concepts,TinyCNN,2005,template_release,200,auroc,2,True,0.8017811937677256,0.681640625,0.681640625,0.6811023354530334,0.09085262172387508,0.059814453125,0.7109285720438505,0.99609375
two_concepts,TinyCNN,2005,template_release,200,validation_patch,2,True,0.8017811937677256,0.681640625,0.681640625,0.6811023354530334,0.09085262172387508,0.059814453125,0.7109285720438505,0.99609375
two_concepts,TinyCNN,2005,template_release,200,contrast,4,True,0.9724114704882537,0.955078125,0.955078125,0.9566929340362549,0.19537499179182008,0.103515625,0.7770364786964337,0.99609375
two_concepts,TinyCNN,2005,template_release,200,auroc,4,True,0.9724114704882537,0.955078125,0.955078125,0.9566929340362549,0.19537499179182008,0.103515625,0.7770364786964337,0.99609375
two_concepts,TinyCNN,2005,template_release,200,validation_patch,4,True,0.962938854396501,0.9375,0.9375,0.9389763474464417,0.19537499179182008,0.103515625,0.7675638626046809,0.99609375
two_concepts,TinyCNN,2005,template_release,200,contrast,8,True,0.9971753454567006,0.986328125,0.990234375,0.9901574850082397,0.5908826006965779,0.505615234375,0.40629274476012267,0.99609375
two_concepts,TinyCNN,2005,template_release,200,auroc,8,True,0.9971753454567006,0.986328125,0.990234375,0.9901574850082397,0.5908826006965779,0.505615234375,0.40629274476012267,0.99609375
two_concepts,TinyCNN,2005,template_release,200,validation_patch,8,True,0.998680350379775,0.994140625,0.994140625,0.9960629940032959,0.5908826006965779,0.505615234375,0.40779774968319704,0.99609375
two_concepts,TinyCNN,2005,template_retention_1,200,contrast,1,True,0.6828548946027421,0.44140625,0.453125,0.44758063554763794,0.061518279466508355,0.024658203125,0.6213366151362337,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,auroc,1,True,0.6828548946027421,0.44140625,0.453125,0.44758063554763794,0.061518279466508355,0.024658203125,0.6213366151362337,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,validation_patch,1,True,0.6828548946027421,0.44140625,0.453125,0.44758063554763794,0.061518279466508355,0.024658203125,0.6213366151362337,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,contrast,2,True,0.9130263537423213,0.865234375,0.873046875,0.8810483813285828,0.12776549749527708,0.08740234375,0.7852608562470442,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,auroc,2,True,0.9290860255744988,0.904296875,0.912109375,0.9193547964096069,0.12776549749527708,0.08740234375,0.8013205280792217,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,validation_patch,2,True,0.9290860255744988,0.904296875,0.912109375,0.9193547964096069,0.12776549749527708,0.08740234375,0.8013205280792217,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,contrast,4,True,0.9804915212788415,0.9765625,0.98046875,0.9919354319572449,0.29258618899176003,0.164794921875,0.6879053322870815,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,auroc,4,True,0.9804915212788415,0.9765625,0.98046875,0.9919354319572449,0.29258618899176003,0.164794921875,0.6879053322870815,0.984375
two_concepts,TinyCNN,2005,template_retention_1,200,validation_patch,4,True,0.9804915212788415,0.9765625,0.98046875,0.9919354319572449,0.29258618899176003,0.164794921875,0.6879053322870815,0.984375
